"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MINAPPLY","MINA_PLY","GFTCMIN","GFTCMIN_","MIN_MO","MIN_MO_","MINPURX","MINPURX_","MINRENTX","MINR_NTX","MNAPPL1","MNAPPL1_","MNAPPL2","MNAPPL2_","MNAPPL3","MNAPPL3_","MNAPPL4","MNAPPL4_","MNAPPL5","MNAPPL5_","MNAPPL6","MNAPPL6_","MNAPPL7","MNAPPL7_","MNAPPL8","MNAPPL8_","MNAPPL9","MNAPPL9_","INSTLSCR","INST_SCR","INSTLLEX","INST_LEX","TVPURCH"
"20163","03441091",2,0,"1","470","D","1","D","06","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441091",3,0,"1","490","D","1","D","06","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441111",1,0,"1","660","D","1","D","06","D",11,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441111",2,0,"1","425","D","1","D","06","D",327,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20163","03441111",3,0,"1","480","D","1","D","06","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441111",4,0,"1","520","D","3","D","06","D",44,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441131",1,0,"1","460","D","1","D","04","D",2000,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441201",1,0,"1","260","D","1","D","05","D",250,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441201",2,0,"1","700","D","1","D","05","D",380,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441201",3,0,"1","660","D","1","D","05","D",75,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441201",4,0,"1","660","D","1","D","04","D",20,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441201",5,0,"1","660","D","1","D","05","D",20,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441201",6,0,"1","660","D","1","D","06","D",20,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441201",7,0,"1","310","D","1","D","06","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441201",8,0,"1","310","D","1","D","06","D",1200,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441201",9,0,"1","330","D","1","D","06","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441201",10,0,"1","425","D","1","D","06","D",25,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20163","03441201",11,0,"1","500","D","1","D","04","D",250,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441201",12,0,"1","500","D","1","D","05","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441201",13,0,"1","500","D","1","D","06","D",200,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441231",1,0,"1","230","D","1","D","04","D",63,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441241",1,0,"1","260","D","1","D","05","D",112,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441241",2,0,"1","645","D","1","D","04","D",56,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441241",3,0,"1","490","D","1","D","06","D",51,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441241",4,0,"1","540","D","1","D","06","D",10,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441331",1,0,"1","270","D","1","D","06","D",10,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441342",1,0,"1","270","D","1","D","06","D",300,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441342",2,0,"1","365","D","1","D","06","D",1000,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20163","03441351",2,0,"1","660","D","1","D","05","D",118,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441361",1,0,"1","660","D","1","D","05","D",30,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441411",1,0,"1","655","D","1","D","04","D",85,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441431",1,0,"1","490","D","1","D","05","D",475,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441441",1,0,"1","230","D","1","D","05","D",89,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441451",2,0,"1","240","D","1","D","05","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441451",3,0,"1","700","D","1","D","06","D",250,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441451",4,0,"1","660","D","1","D","05","D",60,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441451",5,0,"1","660","D","1","D","05","D",400,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441451",6,0,"1","540","D","1","D","05","D",25,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441471",1,0,"1","310","D","1","D","06","D",75,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441501",2,0,"1","350","D","1","D","05","D",53,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441501",3,0,"1","310","D","1","D","06","D",64,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441501",4,0,"1","470","D","1","D","05","D",74,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441521",1,0,"1","660","D","1","D","06","D",94,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441541",1,0,"1","700","D","1","D","04","D",323,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441551",1,0,"1","540","D","1","D","06","D",131,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441581",1,0,"1","270","D","1","D","04","D",52,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441671",1,0,"1","660","D","3","D","04","D",85,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441694",1,0,"1","310","D","1","D","05","D",32,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441694",2,0,"1","365","D","1","D","06","D",595,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A","2"
"20163","03441694",3,0,"1","425","D","1","D","06","D",124,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20163","03441694",4,0,"1","470","D","1","D","05","D",16,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441694",5,0,"1","470","D","1","D","05","D",27,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441751",1,0,"1","390","D","1","D","05","D",25,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441751",2,0,"1","390","D","1","D","06","D",25,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441761",1,0,"1","260","D","1","D","04","D",125,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441791",1,0,"1","240","D","1","D","05","D",37,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441811",1,0,"1","260","D","1","D","06","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441811",2,0,"1","655","D","1","D","06","D",70,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441811",3,0,"1","270","D","1","D","06","D",83,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441811",4,0,"1","490","D","1","D","06","D",120,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441811",5,0,"1","490","D","1","D","06","D",25,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441821",1,0,"1","230","D","1","D","06","D",110,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441821",2,0,"1","260","D","1","D","06","D",80,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441821",3,0,"1","645","D","1","D","05","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441821",4,0,"1","700","D","1","D","04","D",58,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441821",5,0,"1","310","D","1","D","06","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441821",6,0,"1","310","D","1","D","06","D",30,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441821",7,0,"1","310","D","1","D","06","D",150,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441821",8,0,"1","470","D","1","D","04","D",56,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441821",9,0,"1","470","D","1","D","04","D",150,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441821",10,0,"1","470","D","1","D","04","D",25,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441861",1,0,"1","640","D","1","D","06","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20163","03441861",2,0,"1","320","D","1","D","04","D",54,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441861",3,0,"1","470","D","1","D","05","D",378,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441881",2,0,"1","320","D","1","D","05","D",400,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441954",1,0,"1","230","D","1","D","05","D",20,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441954",2,0,"1","480","D","1","D","05","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441961",2,0,"1","240","D","1","D","05","D",49,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441981",1,0,"1","230","D","1","D","05","D",39,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441981",2,0,"1","655","D","1","D","06","D",1100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441981",3,0,"1","645","D","1","D","06","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03441981",4,0,"1","540","D","1","D","06","D",300,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442041",1,0,"1","260","D","1","D","04","D",216,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442181",1,0,"1","750","D","1","D","06","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442181",2,0,"1","350","D","1","D","06","D",280,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442181",3,0,"1","490","D","1","D","06","D",180,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442191",1,0,"1","300","D","1","D","06","D",299,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442231",1,0,"1","230","D","1","D","04","D",20,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442231",2,0,"1","490","D","1","D","05","D",25,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442251",1,0,"1","655","D","1","D","04","D",320,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442251",2,0,"1","365","D","1","D","06","D",535,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20163","03442281",1,0,"1","365","D","1","D","06","D",525,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20163","03442281",2,0,"1","440","D","1","D","06","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20163","03442291",1,0,"1","700","D","1","D","04","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442321",1,0,"1","300","D","1","D","06","D",180,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442321",2,0,"1","300","D","1","D","06","D",20,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442361",1,0,"1","440","D","1","D","05","D",159,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20163","03442381",1,0,"1","640","D","1","D","04","D",206,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20163","03442381",2,0,"1","310","D","1","D","04","D",15,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442381",3,0,"1","330","D","1","D","06","D",19,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442451",1,0,"1","640","D","1","D","04","D",2000,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20163","03442461",1,0,"1","645","D","1","D","05","D",216,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442461",2,0,"1","425","D","1","D","05","D",216,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20163","03442461",3,0,"1","490","D","1","D","06","D",216,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442461",4,0,"1","490","D","1","D","06","D",32,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442461",5,0,"1","570","D","1","D","05","D",32,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442461",6,0,"1","570","D","1","D","05","D",216,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442511",1,0,"1","330","D","1","D","05","D",450,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442511",2,0,"1","440","D","1","D","06","D",25,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20163","03442511",3,0,"1","470","D","1","D","06","D",200,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442511",4,0,"1","470","D","1","D","06","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442621",1,0,"1","645","D","1","D","04","D",250,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442621",2,0,"1","390","D","1","D","05","D",125,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442641",1,0,"1","655","D","1","D","06","D",2600,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442641",2,0,"1","310","D","1","D","06","D",500,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442641",3,0,"1","310","D","1","D","06","D",200,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442641",4,0,"1","310","D","1","D","06","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442641",5,0,"1","480","D","1","D","05","D",2000,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442641",6,0,"1","500","D","1","D","06","D",800,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442651",1,0,"1","310","D","1","D","06","D",430,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442651",2,0,"1","310","D","1","D","04","D",242,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442651",3,0,"1","365","D","1","D","04","D",724,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20163","03442681",1,0,"1","655","D","1","D","04","D",268,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442681",2,0,"1","500","D","1","D","06","D",214,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442741",1,0,"1","230","D","1","D","04","D",29,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442741",2,0,"1","230","D","1","D","04","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442741",3,0,"1","640","D","1","D","05","D",187,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20163","03442741",4,0,"1","660","D","1","D","05","D",675,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442771",1,0,"1","750","D","1","D","06","D",45,"F",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442771",2,0,"1","560","D","1","D","04","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442791",1,0,"1","645","D","1","D","05","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442791",2,0,"1","320","D","1","D","05","D",48,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442821",1,0,"1","230","D","1","D","06","D",42,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442821",2,0,"1","320","D","1","D","06","D",52,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442831",1,0,"1","230","D","1","D","05","D",300,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442831",2,0,"1","645","D","1","D","05","D",200,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442871",1,0,"1","230","D","1","D","05","D",80,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442871",2,0,"1","230","D","1","D","04","D",30,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442871",3,0,"1","240","D","1","D","05","D",125,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442871",4,0,"1","490","D","1","D","06","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442891",1,0,"1","750","D","1","D","04","D",25,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442921",1,0,"1","640","D","1","D","04","D",700,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20163","03442961",2,0,"1","490","D","1","D","05","D",200,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03442961",3,0,"1","480","D","1","D","06","D",499,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03443011",1,0,"1","310","D","1","D","06","D",59,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03443021",2,0,"1","230","D","1","D","04","D",220,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03443021",3,0,"1","660","D","1","D","06","D",810,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03443021",4,0,"1","660","D","1","D","06","D",757,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03443021",5,0,"1","660","D","1","D","06","D",80,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03443021",6,0,"1","310","D","1","D","04","D",130,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03443021",7,0,"1","800","D","1","D","05","D",.,"H",.,"A","330","D","320","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03443021",7,1,"1","330","D","1","D","05","D",251,"E",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03443021",7,2,"1","320","D","1","D","05","D",830,"E",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03443021",8,0,"1","365","D","3","D","04","D",324,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20163","03443021",9,0,"1","470","D","1","D","04","D",150,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03443021",10,0,"1","560","D","1","D","06","D",202,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03443031",1,0,"1","230","D","1","D","05","D",25,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03443031",2,0,"1","240","D","1","D","06","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03443183",1,0,"1","365","D","1","D","06","D",3800,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",
"20163","03443254",2,0,"1","230","D","1","D","06","D",30,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03443254",3,0,"1","270","D","1","D","06","D",170,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03443254",4,0,"1","300","D","1","D","05","D",20,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03443271",1,0,"1","230","D","1","D","06","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
"20163","03443301",1,0,"1","660","D","1","D","04","D",595,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",
