"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","JMKPURQV","JMKP_RQV","JNONFDQV","JNON_DQV","JOTHSTQV","JOTH_TQV","JDINEOQV","JDIN_OQV","JALOUTQV","JALO_TQV","JMLPAYQV","JMLP_YQV","JSCHMLQV","JSCH_LQV","JMKGRCQV","JMKG_CQV","JALHOMQV","JALH_MQV","CIGARETX","CIGA_ETX","JCIGARQV","JCIG_RQV","JOTBACQV","JOTB_CQV","OTHTBACX","OTHT_ACX"
"20163","03296684",32,0,"1",1300,"D",260,"D",.,"A",130,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03296704",43,0,"1",1560,"D",520,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03296714",41,0,"1",1950,"D",260,"D",.,"A",650,"D",600,"D",.,"A",.,"A",1690,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03296734",38,0,"1",780,"D",130,"D",.,"A",130,"D",30,"D",.,"A",.,"A",650,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03296804",37,0,"1",1040,"D",0,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"C",487,"F",.,"A",.,"A"
"20163","03296814",55,0,"1",260,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03296824",35,0,"1",1950,"D",390,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1560,"D",180,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03296834",23,0,"1",2080,"D",325,"D",.,"A",260,"D",0,"D",125,"D",.,"A",1755,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03296844",22,0,"1",1040,"D",260,"D",.,"A",390,"D",75,"D",.,"A",.,"A",780,"D",240,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03296854",63,0,"1",1560,"D",520,"D",.,"A",260,"D",0,"D",.,"A",.,"A",1040,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03296874",37,0,"1",1625,"D",130,"D",130,"D",260,"D",30,"D",.,"A",.,"A",1495,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03296884",36,0,"1",2600,"D",392,"F",.,"A",1040,"D",0,"D",.,"A",.,"A",1942,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03296904",34,0,"1",975,"D",195,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03296924",39,0,"1",2600,"D",845,"D",.,"A",1950,"D",0,"D",.,"A",.,"A",1755,"D",0,"D",60,"D",780,"D",65,"D",5,"D"
"20163","03296934",20,0,"1",650,"D",260,"D",.,"A",195,"D",45,"D",325,"D",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03296964",20,0,"1",1577,"F",.,"A",.,"A",741,"F",0,"D",.,"A",.,"A",1255,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03296974",34,0,"1",975,"D",325,"D",.,"A",0,"D",0,"D",.,"A",.,"A",650,"D",0,"D",5,"D",65,"D",.,"A",.,"A"
"20163","03296994",21,0,"1",520,"D",195,"D",.,"A",260,"D",0,"D",.,"A",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297034",44,0,"1",4550,"D",650,"D",.,"A",0,"D",6,"D",.,"A",300,"D",3900,"D",270,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297044",11,0,"1",1300,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297054",27,0,"1",1040,"D",390,"D",260,"D",1040,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297084",17,0,"1",650,"D",65,"D",.,"A",260,"D",0,"D",.,"A",.,"A",585,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297094",22,0,"1",1300,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297104",26,0,"1",650,"D",0,"D",.,"A",260,"D",0,"D",.,"A",.,"A",650,"D",360,"D",40,"D",520,"D",.,"A",.,"A"
"20163","03297184",50,0,"1",1950,"D",390,"D",.,"A",1950,"D",150,"D",.,"A",.,"A",1560,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297224",22,0,"1",650,"D",195,"D",390,"D",0,"D",0,"D",.,"A",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297244",29,0,"1",676,"D",338,"D",260,"D",0,"D",0,"D",.,"A",.,"A",338,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297284",55,0,"1",1170,"D",260,"D",.,"A",1300,"D",240,"D",.,"A",.,"A",910,"D",180,"D",.,"A",.,"A",195,"D",15,"D"
"20163","03297294",35,0,"1",1950,"D",195,"D",.,"A",390,"D",0,"D",.,"A",.,"A",1755,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297304",9,0,"1",952,"F",.,"A",.,"A",506,"F",129,"F",.,"A",.,"A",774,"F",108,"F",.,"A",.,"A",.,"A",.,"A"
"20163","03297324",29,0,"1",1300,"D",390,"D",.,"A",91,"D",0,"D",.,"A",.,"A",910,"D",0,"D",40,"D",520,"D",.,"A",.,"A"
"20163","03297334",25,0,"1",390,"D",65,"D",.,"A",650,"D",0,"D",.,"A",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297354",27,0,"1",975,"D",0,"D",.,"A",520,"D",600,"D",.,"A",.,"A",975,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297364",50,0,"1",975,"D",260,"D",.,"A",780,"D",0,"D",.,"A",.,"A",715,"D",120,"D",24,"D",312,"D",.,"A",.,"A"
"20163","03297404",34,0,"1",650,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297424",45,0,"1",1300,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1170,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297434",30,0,"1",3900,"D",2405,"D",130,"D",780,"D",180,"D",.,"A",.,"A",1495,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297464",28,0,"1",3250,"D",325,"D",.,"A",130,"D",0,"D",.,"A",.,"A",2925,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297474",15,0,"1",650,"D",65,"D",.,"A",195,"D",0,"D",.,"A",.,"A",585,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297484",28,0,"1",1690,"D",260,"D",.,"A",0,"D",0,"D",.,"A",0,"D",1430,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297494",17,0,"1",2600,"D",421,"F",.,"A",0,"D",0,"D",.,"A",.,"A",1765,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297504",30,0,"1",390,"D",26,"D",.,"A",130,"D",0,"D",.,"A",.,"A",364,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297514",33,0,"1",1300,"D",325,"D",.,"A",910,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297534",17,0,"1",260,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",195,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297544",36,0,"1",1300,"D",65,"D",.,"A",650,"D",6,"D",.,"A",.,"A",1235,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297554",85,0,"1",520,"D",195,"D",.,"A",325,"D",60,"D",.,"A",.,"A",325,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297574",23,0,"1",780,"D",260,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297594",19,0,"1",1300,"D",333,"F",.,"A",741,"F",0,"D",.,"A",.,"A",1255,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297604",33,0,"1",910,"D",444,"F",.,"A",195,"D",0,"D",.,"A",.,"A",1849,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297634",18,0,"1",650,"D",0,"D",260,"D",260,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297644",114,0,"1",3900,"D",1040,"D",.,"A",1300,"D",180,"D",.,"A",.,"A",2860,"D",450,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297654",28,0,"1",2600,"D",520,"D",325,"D",390,"D",0,"D",.,"A",.,"A",2080,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297664",20,0,"1",650,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297674",24,0,"1",1560,"D",260,"D",.,"A",130,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297724",36,0,"1",975,"D",195,"D",260,"D",1040,"D",60,"D",.,"A",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297734",42,0,"1",1300,"D",130,"D",.,"A",1950,"D",0,"D",.,"A",.,"A",1170,"D",237,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297744",36,0,"1",1300,"D",349,"F",.,"A",104,"D",54,"D",.,"A",.,"A",1190,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297774",31,0,"1",130,"D",26,"D",.,"A",65,"D",0,"D",.,"A",.,"A",104,"D",0,"D",20,"D",260,"D",.,"A",.,"A"
"20163","03297794",20,0,"1",2470,"D",520,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1950,"D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297804",40,0,"1",2600,"D",650,"D",.,"A",195,"D",0,"D",.,"A",.,"A",1950,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297824",68,0,"1",1560,"D",390,"D",.,"A",390,"D",0,"D",.,"A",125,"D",1170,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297844",11,0,"1",455,"D",65,"D",.,"A",0,"D",6,"D",.,"A",.,"A",390,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297904",62,0,"1",910,"D",260,"D",.,"A",325,"D",150,"D",.,"A",.,"A",650,"D",45,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297914",60,0,"1",1300,"D",260,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297924",15,0,"1",952,"F",.,"A",.,"A",506,"F",0,"D",.,"A",.,"A",774,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297964",18,0,"1",1300,"D",399,"F",327,"F",325,"D",0,"D",.,"A",.,"A",1437,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03297974",13,0,"1",1300,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1235,"D",0,"D",45,"D",585,"D",.,"A",.,"A"
"20163","03297984",35,0,"1",520,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298014",37,0,"1",1625,"D",195,"D",.,"A",455,"D",0,"D",.,"A",.,"A",1430,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298044",63,0,"1",390,"D",39,"D",65,"D",780,"D",180,"D",.,"A",.,"A",351,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298064",41,0,"1",1040,"D",0,"D",.,"A",520,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298084",31,0,"1",1300,"D",0,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298094",33,0,"1",1040,"D",195,"D",260,"D",0,"D",0,"D",.,"A",.,"A",845,"D",45,"D",10,"D",130,"D",.,"A",.,"A"
"20163","03298104",47,0,"1",325,"D",65,"D",.,"A",325,"D",0,"D",.,"A",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298134",21,0,"1",3250,"D",975,"D",.,"A",195,"D",0,"D",.,"A",.,"A",2275,"D",30,"D",.,"A",.,"A",130,"D",10,"D"
"20163","03298154",35,0,"1",975,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298234",16,0,"1",910,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",780,"D",0,"D",.,"A",.,"A",650,"D",50,"D"
"20163","03298244",26,0,"1",1300,"D",325,"D",130,"D",39,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298264",60,0,"1",1300,"D",273,"D",.,"A",884,"D",120,"D",.,"A",.,"A",1027,"D",282,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298274",16,0,"1",2600,"D",260,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",2340,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298294",45,0,"1",5200,"D",975,"D",65,"D",1300,"D",0,"D",.,"A",90,"D",4225,"D",450,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298304",42,0,"1",1040,"D",0,"D",520,"D",1300,"D",96,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298314",21,0,"1",1950,"D",260,"D",.,"A",325,"D",0,"D",.,"A",.,"A",1690,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298344",46,0,"1",520,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298414",43,0,"1",1560,"D",520,"D",.,"A",390,"D",0,"D",375,"D",.,"A",1040,"D",60,"D",35,"D",455,"D",65,"D",5,"D"
"20163","03298444",32,0,"1",910,"D",260,"D",.,"A",975,"D",600,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298484",23,0,"1",1560,"D",390,"D",.,"A",689,"F",0,"D",.,"A",.,"A",1170,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298494",31,0,"1",2600,"D",455,"D",325,"D",390,"D",0,"D",.,"A",.,"A",2145,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298524",23,0,"1",910,"D",0,"D",.,"A",195,"D",0,"D",.,"A",.,"A",910,"D",0,"D",.,"A",.,"A",325,"D",25,"D"
"20163","03298534",18,0,"1",715,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298564",24,0,"1",1300,"D",390,"D",.,"A",455,"D",0,"D",.,"A",.,"A",910,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298614",19,0,"1",1950,"D",260,"D",.,"A",1950,"D",0,"D",.,"A",.,"A",1690,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298634",25,0,"1",1950,"D",260,"D",.,"A",780,"D",0,"D",.,"A",60,"D",1690,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298674",27,0,"1",325,"D",0,"D",.,"A",325,"D",0,"D",.,"A",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298714",45,0,"1",1950,"D",520,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1430,"D",0,"D",70,"D",910,"D",.,"A",.,"A"
"20163","03298734",40,0,"1",780,"D",65,"D",.,"A",520,"D",0,"D",.,"A",.,"A",715,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298744",45,0,"1",1300,"D",325,"D",260,"D",1300,"D",150,"D",.,"A",.,"A",975,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298764",26,0,"1",650,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",585,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298814",20,0,"1",650,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",520,"D",0,"D",100,"D",1300,"D",65,"D",5,"D"
"20163","03298824",15,0,"1",650,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298834",31,0,"1",195,"D",0,"D",.,"A",130,"D",0,"D",.,"A",.,"A",195,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298844",26,0,"1",520,"D",260,"D",.,"A",512,"F",0,"D",.,"A",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298854",30,0,"1",1950,"D",260,"D",.,"A",390,"D",0,"D",.,"A",.,"A",1690,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298884",14,0,"1",455,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298894",31,0,"1",1300,"D",195,"D",.,"A",650,"D",30,"D",.,"A",.,"A",1105,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298904",91,0,"1",3250,"D",325,"D",.,"A",260,"D",30,"D",.,"A",24,"D",2925,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298924",34,0,"1",780,"D",130,"D",.,"A",130,"D",450,"D",.,"A",.,"A",650,"D",450,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298934",15,0,"1",1300,"D",333,"F",.,"A",741,"F",151,"F",.,"A",.,"A",1255,"F",184,"F",.,"A",.,"A",.,"A",.,"A"
"20163","03298944",46,0,"1",2600,"D",260,"D",325,"D",1300,"D",0,"D",.,"A",23,"D",2340,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298954",39,0,"1",2600,"D",650,"D",130,"D",650,"D",60,"D",.,"A",34,"D",1950,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298964",46,0,"1",1950,"D",195,"D",.,"A",195,"D",75,"D",.,"A",.,"A",1755,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03298974",48,0,"1",1040,"D",390,"D",.,"A",520,"D",150,"D",.,"A",.,"A",650,"D",240,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299004",32,0,"1",2600,"D",650,"D",.,"A",390,"D",0,"D",.,"A",.,"A",1950,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299024",37,0,"1",1300,"D",390,"D",.,"A",689,"F",128,"F",.,"A",.,"A",910,"D",145,"F",.,"A",.,"A",.,"A",.,"A"
"20163","03299074",35,0,"1",780,"D",260,"D",.,"A",260,"D",0,"D",.,"A",.,"A",520,"D",60,"D",60,"D",780,"D",.,"A",.,"A"
"20163","03299094",8,0,"1",1625,"D",780,"D",260,"D",260,"D",99,"F",.,"A",.,"A",845,"D",0,"D",10,"D",130,"D",.,"A",.,"A"
"20163","03299104",29,0,"1",1300,"D",650,"D",.,"A",650,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299124",45,0,"1",2925,"D",325,"D",.,"A",650,"D",0,"D",.,"A",.,"A",2600,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299134",31,0,"1",975,"D",209,"F",.,"A",195,"D",0,"D",.,"A",.,"A",774,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299154",40,0,"1",1625,"D",325,"D",.,"A",1300,"D",45,"D",.,"A",.,"A",1300,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299164",33,0,"1",1560,"D",156,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1404,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299184",42,0,"1",2080,"D",260,"D",.,"A",390,"D",0,"D",.,"A",100,"D",1820,"D",150,"D",70,"D",910,"D",.,"A",.,"A"
"20163","03299194",30,0,"1",1300,"D",195,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1105,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299214",15,0,"1",1014,"D",104,"D",.,"A",338,"D",0,"D",.,"A",.,"A",910,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299234",43,0,"1",975,"D",0,"D",.,"A",325,"D",0,"D",.,"A",250,"D",975,"D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299264",18,0,"1",2600,"D",392,"F",.,"A",789,"F",0,"D",.,"A",.,"A",1942,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299394",47,0,"1",780,"D",0,"D",.,"A",1300,"D",150,"D",.,"A",.,"A",780,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299404",30,0,"1",585,"D",104,"D",.,"A",0,"D",0,"D",.,"A",.,"A",481,"D",42,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299414",29,0,"1",715,"D",91,"D",.,"A",0,"D",0,"D",.,"A",.,"A",624,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299434",27,0,"1",975,"D",0,"D",.,"A",130,"D",0,"D",.,"A",.,"A",975,"D",3,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299444",52,0,"1",2600,"D",130,"D",.,"A",650,"D",90,"D",.,"A",.,"A",2470,"D",120,"D",10,"D",130,"D",.,"A",.,"A"
"20163","03299464",70,0,"1",1300,"D",0,"D",1040,"D",650,"D",30,"D",.,"A",.,"A",1300,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299484",31,0,"1",1950,"D",195,"D",.,"A",520,"D",0,"D",.,"A",.,"A",1755,"D",0,"D",.,"A",.,"A",104,"D",8,"D"
"20163","03299504",39,0,"1",910,"D",130,"D",.,"A",325,"D",0,"D",.,"A",.,"A",780,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299514",23,0,"1",1560,"D",260,"D",130,"D",325,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299564",31,0,"1",975,"D",91,"D",.,"A",520,"D",0,"D",.,"A",.,"A",884,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299574",28,0,"1",780,"D",195,"D",.,"A",325,"D",0,"D",.,"A",.,"A",585,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299604",72,0,"1",1950,"D",0,"D",130,"D",650,"D",0,"D",.,"A",120,"D",1950,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299624",24,0,"1",1950,"D",650,"D",.,"A",260,"D",120,"D",.,"A",.,"A",1300,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299654",29,0,"1",1300,"D",260,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299704",62,0,"1",1560,"D",130,"D",.,"A",1040,"D",75,"D",.,"A",.,"A",1430,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299764",19,0,"1",952,"F",.,"A",.,"A",506,"F",0,"D",.,"A",.,"A",774,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299774",38,0,"1",1577,"F",.,"A",.,"A",546,"D",0,"D",.,"A",.,"A",1255,"F",0,"D",25,"D",325,"D",.,"A",.,"A"
"20163","03299814",29,0,"1",780,"D",195,"F",.,"A",0,"D",0,"D",.,"A",.,"A",653,"F",0,"D",20,"D",260,"D",.,"A",.,"A"
"20163","03299844",18,0,"1",611,"D",260,"D",195,"D",0,"D",0,"D",.,"A",.,"A",351,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299854",27,0,"1",3250,"D",650,"D",.,"A",0,"D",0,"D",.,"A",.,"A",2600,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299904",51,0,"1",2600,"D",650,"D",.,"A",975,"D",300,"D",.,"A",.,"A",1950,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299934",43,0,"1",2600,"D",650,"D",.,"A",130,"D",0,"D",.,"A",75,"D",1950,"D",45,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299954",51,0,"1",910,"D",325,"D",.,"A",520,"D",21,"D",.,"A",.,"A",585,"D",15,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03299964",36,0,"1",2860,"D",585,"D",.,"A",1300,"D",60,"D",.,"A",.,"A",2275,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03300004",37,0,"1",3575,"D",1950,"D",.,"A",3250,"D",0,"D",.,"A",.,"A",1625,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03300014",41,0,"1",1430,"D",260,"D",.,"A",650,"D",300,"D",.,"A",.,"A",1170,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03300024",66,0,"1",3900,"D",390,"D",520,"D",650,"D",0,"D",.,"A",.,"A",3510,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03300034",27,0,"1",975,"D",156,"D",.,"A",39,"D",0,"D",.,"A",.,"A",819,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03300074",69,0,"1",1300,"D",260,"D",.,"A",1560,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03300094",55,0,"1",2275,"D",650,"D",585,"D",455,"D",0,"D",.,"A",.,"A",1625,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03300114",31,0,"1",1560,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1495,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03300154",36,0,"1",1300,"D",390,"D",.,"A",390,"D",0,"D",.,"A",.,"A",910,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03300164",14,0,"1",1950,"D",325,"D",520,"D",520,"D",60,"D",.,"A",.,"A",1625,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03300184",29,0,"1",2600,"D",260,"D",.,"A",260,"D",0,"D",.,"A",.,"A",2340,"D",54,"D",.,"A",.,"A",260,"D",20,"D"
"20163","03300194",59,0,"1",1300,"D",195,"D",.,"A",585,"D",0,"D",.,"A",.,"A",1105,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03300204",32,0,"1",650,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03300244",26,0,"1",975,"D",260,"D",.,"A",455,"D",0,"D",.,"A",.,"A",715,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03300264",20,0,"1",676,"D",104,"D",.,"A",0,"D",0,"D",.,"A",.,"A",572,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03300274",51,0,"1",1950,"D",650,"D",.,"A",325,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",85,"D",1105,"D",.,"A",.,"A"
"20163","03300294",16,0,"1",1950,"D",325,"D",1300,"D",0,"D",0,"D",.,"A",.,"A",1625,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
