"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CLOTHYA","CLOTHYA_","CLOTHMOA","CLOT_MOA","CLOTHXA","CLOTHXA_","AGE_SEXA","AGE__EXA","CLOGFTA","CLOGFTA_","CLOTHA1","CLOTHA1_","CLOTHA2","CLOTHA2_","CLOTHA3","CLOTHA3_","CLOTHA4","CLOTHA4_","CLOTHA5","CLOTHA5_","CLOTHA6","CLOTHA6_","CLOTHA7","CLOTHA7_","CLOTHA8","CLOTHA8_","CLOTHA9","CLOTHA9_","CLAPURCH"
"20163","03349723",1,1,"1","150","D","07","D",173,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349723",1,2,"1","145","D","07","D",148,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349723",2,0,"1","270","D","07","D",.,"H","4","D","2","D","210","D","200","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349723",2,1,"1","200","D","07","D",70,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349723",3,0,"1","280","D","07","D",150,"D","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349783",1,0,"1","120","D","08","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349783",1,200,"1","120","D","08","D",57,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349783",1,300,"1","120","D","08","D",46,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349783",1,400,"1","120","D","08","D",47,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349823",3,0,"1","120","D","07","D",55,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349823",4,0,"1","180","D","07","D",32,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349823",5,0,"2","150","D","06","D",43,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349863",1,0,"1","900","D","06","D",.,"H","1","D","2","D","900","D","280","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349863",1,1,"1","150","D","06","D",22,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349863",1,2,"1","210","D","06","D",8,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349863",1,3,"1","280","D","06","D",30,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349873",3,0,"1","145","D","07","D",216,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349873",4,0,"1","900","D","08","D",.,"H",,"B","1","D","150","D","200","D","210","D","230","D","280","D","145","D",,"A",,"A",,"A",
"20163","03349873",4,201,"1","150","D","08","D",232,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349873",4,202,"1","200","D","08","D",201,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349873",4,203,"1","210","D","08","D",92,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349873",4,204,"1","230","D","08","D",61,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349873",4,205,"1","280","D","08","D",328,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349873",4,206,"1","145","D","08","D",300,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349873",4,301,"1","150","D","08","D",431,"E","3","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349873",4,302,"1","145","D","08","D",517,"E","3","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349883",4,0,"1","900","D","06","D",.,"H",,"B","2","D","280","D","145","D","200","D","210","D","150","D",,"A",,"A",,"A",,"A",
"20163","03349883",4,101,"1","280","D","06","D",35,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349883",4,102,"1","145","D","06","D",21,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349883",4,103,"1","200","D","06","D",11,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349883",4,104,"1","210","D","06","D",5,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349883",4,105,"1","150","D","06","D",17,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349883",4,201,"1","280","D","06","D",26,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349883",4,202,"1","145","D","06","D",26,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349883",4,203,"1","200","D","06","D",12,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349883",4,204,"1","210","D","06","D",8,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349883",4,205,"1","150","D","06","D",17,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349883",4,401,"1","280","D","06","D",54,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349883",4,402,"1","145","D","06","D",18,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349883",5,0,"1","270","D","07","D",.,"H",,"B","2","D","240","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349883",5,101,"1","240","D","07","D",39,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349883",5,102,"1","145","D","07","D",50,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349883",5,201,"1","240","D","07","D",57,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349883",5,202,"1","145","D","07","D",32,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349883",5,401,"1","240","D","07","D",42,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349883",5,402,"1","145","D","07","D",30,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349883",6,0,"1","900","D","08","D",.,"H","4","D","2","D","280","D","150","D","145","D","200","D","180","D","170","D",,"A",,"A",,"A",
"20163","03349883",6,1,"1","280","D","08","D",609,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349883",6,2,"1","145","D","08","D",191,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349903",2,0,"1","270","D","07","D",.,"H",,"B","2","D","145","D","200","D","210","D","150","D",,"A",,"A",,"A",,"A",,"A",
"20163","03349903",2,101,"1","145","D","07","D",36,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349903",2,102,"1","200","D","07","D",27,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349903",2,103,"1","210","D","07","D",15,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349903",2,104,"1","150","D","07","D",49,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349903",2,201,"1","145","D","07","D",44,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349903",2,202,"1","200","D","07","D",35,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349903",2,203,"1","210","D","07","D",3,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349903",2,204,"1","150","D","07","D",43,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349903",2,301,"1","145","D","07","D",4,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349903",2,302,"1","200","D","07","D",7,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349903",2,303,"1","150","D","07","D",87,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349903",3,0,"1","280","D","08","D",70,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349913",4,0,"1","210","D","06","D",11,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349913",5,0,"1","210","D","07","D",6,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349953",2,0,"1","900","D","08","D",.,"H","2","D","2","D","150","D","180","D","900","D","145","D",,"A",,"A",,"A",,"A",,"A",
"20163","03349953",2,1,"1","145","D","08","D",25,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349953",2,2,"1","150","D","08","D",18,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349953",2,3,"1","200","D","08","D",25,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349953",2,4,"1","230","D","08","D",85,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349953",2,5,"1","260","D","08","D",20,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03349953",2,6,"1","280","D","08","D",27,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350073",1,0,"1","280","D","07","D",65,"D","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350083",1,0,"1","270","D","08","D",.,"H","2","D","2","D","200","D","150","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350083",1,1,"1","200","D","08","D",11,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350083",1,2,"1","150","D","08","D",20,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350113",1,0,"1","150","D","08","D",53,"D","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350113",2,0,"1","145","D","08","D",58,"D","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350113",3,0,"1","200","D","08","D",37,"D","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350113",4,0,"1","280","D","08","D",69,"D","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350253",1,0,"1","280","D","07","D",185,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350293",6,0,"1","200","D","07","D",216,"D","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350293",7,0,"1","145","D","08","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350293",7,200,"1","145","D","08","D",107,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350293",7,300,"1","145","D","08","D",83,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350293",7,400,"1","145","D","08","D",90,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350293",8,0,"1","210","D","08","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350293",8,100,"1","210","D","08","D",11,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350293",8,200,"1","210","D","08","D",11,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350293",8,300,"1","210","D","08","D",9,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350293",8,400,"1","210","D","08","D",9,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350293",9,0,"1","240","D","08","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350293",9,200,"1","240","D","08","D",32,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350293",9,300,"1","240","D","08","D",23,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350293",9,400,"1","240","D","08","D",25,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350293",10,0,"1","240","D","08","D",80,"D","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350303",1,0,"2","145","D","06","D",600,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350313",5,0,"1","145","D","08","D",60,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350313",6,0,"1","900","D","06","D",.,"H","2","D","2","D","150","D","280","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350313",6,1,"1","150","D","06","D",67,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350313",6,2,"1","280","D","06","D",95,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350313",6,3,"1","145","D","06","D",88,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350313",7,0,"1","900","D","07","D",.,"H","2","D","2","D","150","D","280","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350313",7,1,"1","150","D","07","D",68,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350313",7,2,"1","280","D","07","D",95,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350313",7,3,"1","145","D","07","D",87,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350313",8,0,"1","900","D","08","D",.,"H","2","D","2","D","150","D","280","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350313",8,1,"1","150","D","08","D",67,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350313",8,2,"1","280","D","08","D",95,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350313",8,3,"1","145","D","08","D",88,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350313",9,0,"1","280","D","08","D",25,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350313",10,0,"1","280","D","08","D",70,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350343",1,0,"1","145","D","08","D",47,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350343",2,0,"1","150","D","08","D",16,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350343",3,0,"1","150","D","08","D",12,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350373",3,0,"1","145","D","07","D",50,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350373",4,0,"1","150","D","07","D",45,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350393",4,0,"1","900","D","08","D",.,"H",,"B","2","D","280","D","240","D","145","D","150","D",,"A",,"A",,"A",,"A",,"A",
"20163","03350393",4,101,"1","280","D","08","D",46,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350393",4,102,"1","145","D","08","D",17,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350393",4,103,"1","150","D","08","D",44,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350393",4,201,"1","280","D","08","D",23,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350393",4,202,"1","240","D","08","D",15,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350393",4,203,"1","145","D","08","D",42,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350393",4,204,"1","150","D","08","D",25,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350393",4,401,"1","280","D","08","D",13,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350393",4,402,"1","240","D","08","D",11,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350393",4,403,"1","145","D","08","D",32,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350393",4,404,"1","150","D","08","D",32,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350523",2,0,"1","200","D","08","D",27,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350544",1,0,"1","900","D","07","D",.,"H","2","D","2","D","150","D","170","D","280","D","145","D",,"A",,"A",,"A",,"A",,"A",
"20163","03350544",1,1,"1","150","D","07","D",40,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350544",1,2,"1","170","D","07","D",100,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350544",1,3,"1","280","D","07","D",112,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350544",1,4,"1","145","D","07","D",48,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350553",1,0,"1","145","D","08","D",150,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350553",2,0,"1","150","D","08","D",200,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350553",3,0,"1","280","D","08","D",200,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350553",4,0,"2","145","D","06","D",154,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350553",5,0,"2","150","D","06","D",45,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350553",6,0,"2","200","D","06","D",48,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350603",1,0,"1","270","D","06","D",.,"H",,"B","2","D","210","D","150","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350603",1,101,"1","210","D","06","D",41,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350603",1,102,"1","150","D","06","D",60,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350603",1,201,"1","210","D","06","D",19,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350603",1,202,"1","150","D","06","D",80,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350603",2,0,"1","380","D","08","D",70,"D",,"B","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350703",1,0,"1","280","D","07","D",55,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350743",2,0,"1","150","D","08","D",10,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350743",3,0,"1","210","D","08","D",8,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350753",1,0,"1","900","D","08","D",.,"H","2","D","2","D","180","D","280","D","150","D",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350753",1,1,"1","180","D","08","D",22,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350753",1,2,"1","280","D","08","D",26,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350753",1,3,"1","150","D","08","D",58,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350753",2,0,"1","900","D","08","D",.,"H","1","D","2","D","280","D","150","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350753",2,1,"1","280","D","08","D",113,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350753",2,2,"1","150","D","08","D",46,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350813",1,0,"1","900","D","06","D",.,"H","2","D","2","D","900","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350813",1,1,"1","145","D","06","D",90,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350813",1,2,"1","150","D","06","D",61,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350813",1,3,"1","170","D","06","D",139,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350813",1,4,"1","180","D","06","D",22,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350813",1,5,"1","200","D","06","D",6,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350813",1,6,"1","220","D","06","D",34,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350813",1,7,"1","230","D","06","D",11,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350813",1,8,"1","240","D","06","D",55,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350813",1,9,"1","280","D","06","D",55,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350813",1,10,"1","310","D","06","D",62,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350833",4,0,"1","150","D","08","D",64,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350833",5,0,"1","145","D","08","D",110,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350833",6,0,"1","280","D","06","D",80,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350933",8,0,"1","120","D","08","D",113,"D","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350933",9,0,"1","110","D","08","D",75,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350933",10,0,"1","145","D","07","D",16,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350933",11,0,"1","145","D","08","D",7,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350933",12,0,"1","150","D","07","D",23,"D","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350933",13,0,"1","240","D","07","D",29,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03350933",14,0,"2","280","D","06","D",35,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03351043",1,0,"1","145","D","08","D",50,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03351043",2,0,"1","280","D","08","D",75,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03351053",1,0,"1","145","D","07","D",400,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03351053",2,0,"1","280","D","08","D",200,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03351093",3,0,"1","145","D","08","D",54,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03351093",4,0,"1","145","D","08","D",54,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03351093",5,0,"1","170","D","08","D",239,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03351093",6,0,"1","380","D","08","D",107,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03351103",2,0,"1","145","D","07","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20163","03351103",2,100,"1","145","D","07","D",184,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
