"NEWID","REFMO","REFYR","UCC","PUBFLAG","VALUE","VALUE_","IMPNUM"
"03005842","02","2015","900150","2",1240,,"3"
"03005842","02","2015","900150","2",1240,,"4"
"03005842","02","2015","900150","2",1240,,"5"
"03005842","12","2014","980000","2",1727.8333,,"1"
"03005842","12","2014","980000","2",1893.5833,,"2"
"03005842","12","2014","980000","2",1334,,"3"
"03005842","12","2014","980000","2",2217.4167,,"4"
"03005842","12","2014","980000","2",1287.3333,,"5"
"03005842","01","2015","980000","2",1727.8333,,"1"
"03005842","01","2015","980000","2",1893.5833,,"2"
"03005842","01","2015","980000","2",1334,,"3"
"03005842","01","2015","980000","2",2217.4167,,"4"
"03005842","01","2015","980000","2",1287.3333,,"5"
"03005842","02","2015","980000","2",1727.8333,,"1"
"03005842","02","2015","980000","2",1893.5833,,"2"
"03005842","02","2015","980000","2",1334,,"3"
"03005842","02","2015","980000","2",2217.4167,,"4"
"03005842","02","2015","980000","2",1287.3333,,"5"
"03005842","12","2014","980071","2",1811.8333,,"1"
"03005842","12","2014","980071","2",1977.5833,,"2"
"03005842","12","2014","980071","2",1418,,"3"
"03005842","12","2014","980071","2",2301.4167,,"4"
"03005842","12","2014","980071","2",1371.3333,,"5"
"03005842","01","2015","980071","2",1811.8333,,"1"
"03005842","01","2015","980071","2",1977.5833,,"2"
"03005842","01","2015","980071","2",1418,,"3"
"03005842","01","2015","980071","2",2301.4167,,"4"
"03005842","01","2015","980071","2",1371.3333,,"5"
"03005842","02","2015","980071","2",1811.8333,,"1"
"03005842","02","2015","980071","2",1977.5833,,"2"
"03005842","02","2015","980071","2",1418,,"3"
"03005842","02","2015","980071","2",2301.4167,,"4"
"03005842","02","2015","980071","2",1371.3333,,"5"
"03005852","12","2014","900030","2",2155,,"1"
"03005852","12","2014","900030","2",1184,,"2"
"03005852","12","2014","900030","2",900,,"3"
"03005852","12","2014","900030","2",744,,"4"
"03005852","12","2014","900030","2",463,,"5"
"03005852","01","2015","900030","2",2155,,"1"
"03005852","01","2015","900030","2",1184,,"2"
"03005852","01","2015","900030","2",900,,"3"
"03005852","01","2015","900030","2",744,,"4"
"03005852","01","2015","900030","2",463,,"5"
"03005852","02","2015","900030","2",2155,,"1"
"03005852","02","2015","900030","2",1184,,"2"
"03005852","02","2015","900030","2",900,,"3"
"03005852","02","2015","900030","2",744,,"4"
"03005852","02","2015","900030","2",463,,"5"
"03005852","12","2014","900090","2",52.25,,"1"
"03005852","12","2014","900090","2",16.5833,,"2"
"03005852","12","2014","900090","2",2757.5833,,"3"
"03005852","12","2014","900090","2",2445.9167,,"4"
"03005852","12","2014","900090","2",712.3333,,"5"
"03005852","01","2015","900090","2",52.25,,"1"
"03005852","01","2015","900090","2",16.5833,,"2"
"03005852","01","2015","900090","2",2757.5833,,"3"
"03005852","01","2015","900090","2",2445.9167,,"4"
"03005852","01","2015","900090","2",712.3333,,"5"
"03005852","02","2015","900090","2",52.25,,"1"
"03005852","02","2015","900090","2",16.5833,,"2"
"03005852","02","2015","900090","2",2757.5833,,"3"
"03005852","02","2015","900090","2",2445.9167,,"4"
"03005852","02","2015","900090","2",712.3333,,"5"
"03005852","12","2014","900150","2",24,,"1"
"03005852","12","2014","900150","2",33,,"2"
"03005852","12","2014","900150","2",15,,"3"
"03005852","12","2014","900150","2",173,,"4"
"03005852","12","2014","900150","2",15,,"5"
"03005852","01","2015","900150","2",24,,"1"
"03005852","01","2015","900150","2",33,,"2"
"03005852","01","2015","900150","2",15,,"3"
"03005852","01","2015","900150","2",173,,"4"
"03005852","01","2015","900150","2",15,,"5"
"03005852","02","2015","900150","2",24,,"1"
"03005852","02","2015","900150","2",33,,"2"
"03005852","02","2015","900150","2",15,,"3"
"03005852","02","2015","900150","2",173,,"4"
"03005852","02","2015","900150","2",15,,"5"
"03005852","12","2014","900180","2",1,,"1"
"03005852","12","2014","900180","2",17.6667,,"2"
"03005852","12","2014","900180","2",334,,"3"
"03005852","12","2014","900180","2",169.0833,,"4"
"03005852","12","2014","900180","2",7.4167,,"5"
"03005852","01","2015","900180","2",1,,"1"
"03005852","01","2015","900180","2",17.6667,,"2"
"03005852","01","2015","900180","2",334,,"3"
"03005852","01","2015","900180","2",169.0833,,"4"
"03005852","01","2015","900180","2",7.4167,,"5"
"03005852","02","2015","900180","2",1,,"1"
"03005852","02","2015","900180","2",17.6667,,"2"
"03005852","02","2015","900180","2",334,,"3"
"03005852","02","2015","900180","2",169.0833,,"4"
"03005852","02","2015","900180","2",7.4167,,"5"
"03005852","12","2014","980000","2",2232.25,,"1"
"03005852","12","2014","980000","2",1251.25,,"2"
"03005852","12","2014","980000","2",4006.5833,,"3"
"03005852","12","2014","980000","2",3532,,"4"
"03005852","12","2014","980000","2",1197.75,,"5"
"03005852","01","2015","980000","2",2232.25,,"1"
"03005852","01","2015","980000","2",1251.25,,"2"
"03005852","01","2015","980000","2",4006.5833,,"3"
"03005852","01","2015","980000","2",3532,,"4"
"03005852","01","2015","980000","2",1197.75,,"5"
"03005852","02","2015","980000","2",2232.25,,"1"
"03005852","02","2015","980000","2",1251.25,,"2"
"03005852","02","2015","980000","2",4006.5833,,"3"
"03005852","02","2015","980000","2",3532,,"4"
"03005852","02","2015","980000","2",1197.75,,"5"
"03005852","12","2014","980071","2",2232.25,,"1"
"03005852","12","2014","980071","2",1251.25,,"2"
"03005852","12","2014","980071","2",4006.5833,,"3"
"03005852","12","2014","980071","2",3532,,"4"
"03005852","12","2014","980071","2",1197.75,,"5"
"03005852","01","2015","980071","2",2232.25,,"1"
"03005852","01","2015","980071","2",1251.25,,"2"
"03005852","01","2015","980071","2",4006.5833,,"3"
"03005852","01","2015","980071","2",3532,,"4"
"03005852","01","2015","980071","2",1197.75,,"5"
"03005852","02","2015","980071","2",2232.25,,"1"
"03005852","02","2015","980071","2",1251.25,,"2"
"03005852","02","2015","980071","2",4006.5833,,"3"
"03005852","02","2015","980071","2",3532,,"4"
"03005852","02","2015","980071","2",1197.75,,"5"
"03005862","12","2014","800940","2",331.1667,,"1"
"03005862","12","2014","800940","2",362.0833,,"2"
"03005862","12","2014","800940","2",345.5,,"3"
"03005862","12","2014","800940","2",347.3333,,"4"
"03005862","12","2014","800940","2",337.1667,,"5"
"03005862","01","2015","800940","2",331.1667,,"1"
"03005862","01","2015","800940","2",362.0833,,"2"
"03005862","01","2015","800940","2",345.5,,"3"
"03005862","01","2015","800940","2",347.3333,,"4"
"03005862","01","2015","800940","2",337.1667,,"5"
"03005862","02","2015","800940","2",331.1667,,"1"
"03005862","02","2015","800940","2",362.0833,,"2"
"03005862","02","2015","800940","2",345.5,,"3"
"03005862","02","2015","800940","2",347.3333,,"4"
"03005862","02","2015","800940","2",337.1667,,"5"
"03005862","12","2014","900000","2",4328.8333,,"1"
"03005862","12","2014","900000","2",4733.3333,,"2"
"03005862","12","2014","900000","2",4516.3333,,"3"
"03005862","12","2014","900000","2",4540.0833,,"4"
"03005862","12","2014","900000","2",4407.0833,,"5"
"03005862","01","2015","900000","2",4328.8333,,"1"
"03005862","01","2015","900000","2",4733.3333,,"2"
"03005862","01","2015","900000","2",4516.3333,,"3"
"03005862","01","2015","900000","2",4540.0833,,"4"
"03005862","01","2015","900000","2",4407.0833,,"5"
"03005862","02","2015","900000","2",4328.8333,,"1"
"03005862","02","2015","900000","2",4733.3333,,"2"
"03005862","02","2015","900000","2",4516.3333,,"3"
"03005862","02","2015","900000","2",4540.0833,,"4"
"03005862","02","2015","900000","2",4407.0833,,"5"
"03005862","12","2014","980000","2",4328.8333,,"1"
"03005862","12","2014","980000","2",4733.3333,,"2"
"03005862","12","2014","980000","2",4516.3333,,"3"
"03005862","12","2014","980000","2",4540.0833,,"4"
"03005862","12","2014","980000","2",4407.0833,,"5"
"03005862","01","2015","980000","2",4328.8333,,"1"
"03005862","01","2015","980000","2",4733.3333,,"2"
"03005862","01","2015","980000","2",4516.3333,,"3"
"03005862","01","2015","980000","2",4540.0833,,"4"
"03005862","01","2015","980000","2",4407.0833,,"5"
"03005862","02","2015","980000","2",4328.8333,,"1"
"03005862","02","2015","980000","2",4733.3333,,"2"
"03005862","02","2015","980000","2",4516.3333,,"3"
"03005862","02","2015","980000","2",4540.0833,,"4"
"03005862","02","2015","980000","2",4407.0833,,"5"
"03005862","12","2014","980071","2",4012.8333,,"1"
"03005862","12","2014","980071","2",4417.3333,,"2"
"03005862","12","2014","980071","2",4200.3333,,"3"
"03005862","12","2014","980071","2",4224.0833,,"4"
"03005862","12","2014","980071","2",4091.0833,,"5"
"03005862","01","2015","980071","2",4012.8333,,"1"
"03005862","01","2015","980071","2",4417.3333,,"2"
"03005862","01","2015","980071","2",4200.3333,,"3"
"03005862","01","2015","980071","2",4224.0833,,"4"
"03005862","01","2015","980071","2",4091.0833,,"5"
"03005862","02","2015","980071","2",4012.8333,,"1"
"03005862","02","2015","980071","2",4417.3333,,"2"
"03005862","02","2015","980071","2",4200.3333,,"3"
"03005862","02","2015","980071","2",4224.0833,,"4"
"03005862","02","2015","980071","2",4091.0833,,"5"
"03005872","12","2014","800940","2",382.5,,"1"
"03005872","12","2014","800940","2",382.5,,"2"
"03005872","12","2014","800940","2",382.5,,"3"
"03005872","12","2014","800940","2",382.5,,"4"
"03005872","12","2014","800940","2",382.5,,"5"
"03005872","01","2015","800940","2",382.5,,"1"
"03005872","01","2015","800940","2",382.5,,"2"
"03005872","01","2015","800940","2",382.5,,"3"
"03005872","01","2015","800940","2",382.5,,"4"
"03005872","01","2015","800940","2",382.5,,"5"
"03005872","02","2015","800940","2",382.5,,"1"
"03005872","02","2015","800940","2",382.5,,"2"
"03005872","02","2015","800940","2",382.5,,"3"
"03005872","02","2015","800940","2",382.5,,"4"
"03005872","02","2015","800940","2",382.5,,"5"
"03005872","12","2014","900000","2",5000,,"1"
"03005872","12","2014","900000","2",5000,,"2"
"03005872","12","2014","900000","2",5000,,"3"
"03005872","12","2014","900000","2",5000,,"4"
"03005872","12","2014","900000","2",5000,,"5"
"03005872","01","2015","900000","2",5000,,"1"
"03005872","01","2015","900000","2",5000,,"2"
"03005872","01","2015","900000","2",5000,,"3"
"03005872","01","2015","900000","2",5000,,"4"
"03005872","01","2015","900000","2",5000,,"5"
"03005872","02","2015","900000","2",5000,,"1"
"03005872","02","2015","900000","2",5000,,"2"
"03005872","02","2015","900000","2",5000,,"3"
"03005872","02","2015","900000","2",5000,,"4"
"03005872","02","2015","900000","2",5000,,"5"
"03005872","12","2014","900090","2",15.3333,,"1"
"03005872","12","2014","900090","2",15.3333,,"2"
"03005872","12","2014","900090","2",15.3333,,"3"
"03005872","12","2014","900090","2",15.3333,,"4"
"03005872","12","2014","900090","2",15.3333,,"5"
"03005872","01","2015","900090","2",15.3333,,"1"
"03005872","01","2015","900090","2",15.3333,,"2"
"03005872","01","2015","900090","2",15.3333,,"3"
"03005872","01","2015","900090","2",15.3333,,"4"
"03005872","01","2015","900090","2",15.3333,,"5"
"03005872","02","2015","900090","2",15.3333,,"1"
"03005872","02","2015","900090","2",15.3333,,"2"
"03005872","02","2015","900090","2",15.3333,,"3"
"03005872","02","2015","900090","2",15.3333,,"4"
"03005872","02","2015","900090","2",15.3333,,"5"
"03005872","12","2014","980000","2",5015.3333,,"1"
"03005872","12","2014","980000","2",5015.3333,,"2"
"03005872","12","2014","980000","2",5015.3333,,"3"
"03005872","12","2014","980000","2",5015.3333,,"4"
"03005872","12","2014","980000","2",5015.3333,,"5"
"03005872","01","2015","980000","2",5015.3333,,"1"
"03005872","01","2015","980000","2",5015.3333,,"2"
"03005872","01","2015","980000","2",5015.3333,,"3"
"03005872","01","2015","980000","2",5015.3333,,"4"
"03005872","01","2015","980000","2",5015.3333,,"5"
"03005872","02","2015","980000","2",5015.3333,,"1"
"03005872","02","2015","980000","2",5015.3333,,"2"
"03005872","02","2015","980000","2",5015.3333,,"3"
"03005872","02","2015","980000","2",5015.3333,,"4"
"03005872","02","2015","980000","2",5015.3333,,"5"
"03005872","12","2014","980071","2",4080.5,,"1"
"03005872","12","2014","980071","2",4080.5,,"2"
"03005872","12","2014","980071","2",4080.5,,"3"
"03005872","12","2014","980071","2",4080.5,,"4"
"03005872","12","2014","980071","2",4080.5,,"5"
"03005872","01","2015","980071","2",4080.5,,"1"
"03005872","01","2015","980071","2",4080.5,,"2"
"03005872","01","2015","980071","2",4080.5,,"3"
"03005872","01","2015","980071","2",4080.5,,"4"
"03005872","01","2015","980071","2",4080.5,,"5"
"03005872","02","2015","980071","2",4080.5,,"1"
"03005872","02","2015","980071","2",4080.5,,"2"
"03005872","02","2015","980071","2",4080.5,,"3"
"03005872","02","2015","980071","2",4080.5,,"4"
"03005872","02","2015","980071","2",4080.5,,"5"
"03005902","12","2014","800940","2",12.75,,"1"
"03005902","12","2014","800940","2",12.75,,"2"
"03005902","12","2014","800940","2",12.75,,"3"
"03005902","12","2014","800940","2",12.75,,"4"
"03005902","12","2014","800940","2",12.75,,"5"
"03005902","01","2015","800940","2",12.75,,"1"
"03005902","01","2015","800940","2",12.75,,"2"
"03005902","01","2015","800940","2",12.75,,"3"
"03005902","01","2015","800940","2",12.75,,"4"
"03005902","01","2015","800940","2",12.75,,"5"
"03005902","02","2015","800940","2",12.75,,"1"
"03005902","02","2015","800940","2",12.75,,"2"
"03005902","02","2015","800940","2",12.75,,"3"
"03005902","02","2015","800940","2",12.75,,"4"
"03005902","02","2015","800940","2",12.75,,"5"
"03005902","12","2014","900000","2",166.6667,,"1"
"03005902","12","2014","900000","2",166.6667,,"2"
"03005902","12","2014","900000","2",166.6667,,"3"
"03005902","12","2014","900000","2",166.6667,,"4"
"03005902","12","2014","900000","2",166.6667,,"5"
"03005902","01","2015","900000","2",166.6667,,"1"
"03005902","01","2015","900000","2",166.6667,,"2"
"03005902","01","2015","900000","2",166.6667,,"3"
"03005902","01","2015","900000","2",166.6667,,"4"
"03005902","01","2015","900000","2",166.6667,,"5"
"03005902","02","2015","900000","2",166.6667,,"1"
"03005902","02","2015","900000","2",166.6667,,"2"
"03005902","02","2015","900000","2",166.6667,,"3"
"03005902","02","2015","900000","2",166.6667,,"4"
"03005902","02","2015","900000","2",166.6667,,"5"
"03005902","12","2014","900030","2",2884.8333,,"1"
"03005902","12","2014","900030","2",2884.8333,,"2"
"03005902","12","2014","900030","2",2884.8333,,"3"
"03005902","12","2014","900030","2",2884.8333,,"4"
"03005902","12","2014","900030","2",2884.8333,,"5"
"03005902","01","2015","900030","2",2884.8333,,"1"
"03005902","01","2015","900030","2",2884.8333,,"2"
"03005902","01","2015","900030","2",2884.8333,,"3"
"03005902","01","2015","900030","2",2884.8333,,"4"
"03005902","01","2015","900030","2",2884.8333,,"5"
"03005902","02","2015","900030","2",2884.8333,,"1"
"03005902","02","2015","900030","2",2884.8333,,"2"
"03005902","02","2015","900030","2",2884.8333,,"3"
"03005902","02","2015","900030","2",2884.8333,,"4"
"03005902","02","2015","900030","2",2884.8333,,"5"
"03005902","12","2014","900090","2",66.6667,,"1"
"03005902","12","2014","900090","2",66.6667,,"2"
"03005902","12","2014","900090","2",66.6667,,"3"
"03005902","12","2014","900090","2",66.6667,,"4"
"03005902","12","2014","900090","2",66.6667,,"5"
"03005902","01","2015","900090","2",66.6667,,"1"
"03005902","01","2015","900090","2",66.6667,,"2"
"03005902","01","2015","900090","2",66.6667,,"3"
"03005902","01","2015","900090","2",66.6667,,"4"
"03005902","01","2015","900090","2",66.6667,,"5"
"03005902","02","2015","900090","2",66.6667,,"1"
"03005902","02","2015","900090","2",66.6667,,"2"
"03005902","02","2015","900090","2",66.6667,,"3"
"03005902","02","2015","900090","2",66.6667,,"4"
"03005902","02","2015","900090","2",66.6667,,"5"
"03005902","12","2014","900180","2",3166.6667,,"1"
"03005902","12","2014","900180","2",3166.6667,,"2"
"03005902","12","2014","900180","2",3166.6667,,"3"
"03005902","12","2014","900180","2",3166.6667,,"4"
"03005902","12","2014","900180","2",3166.6667,,"5"
"03005902","01","2015","900180","2",3166.6667,,"1"
"03005902","01","2015","900180","2",3166.6667,,"2"
"03005902","01","2015","900180","2",3166.6667,,"3"
"03005902","01","2015","900180","2",3166.6667,,"4"
"03005902","01","2015","900180","2",3166.6667,,"5"
"03005902","02","2015","900180","2",3166.6667,,"1"
"03005902","02","2015","900180","2",3166.6667,,"2"
"03005902","02","2015","900180","2",3166.6667,,"3"
"03005902","02","2015","900180","2",3166.6667,,"4"
"03005902","02","2015","900180","2",3166.6667,,"5"
"03005902","12","2014","980000","2",6284.8333,,"1"
"03005902","12","2014","980000","2",6284.8333,,"2"
"03005902","12","2014","980000","2",6284.8333,,"3"
"03005902","12","2014","980000","2",6284.8333,,"4"
"03005902","12","2014","980000","2",6284.8333,,"5"
"03005902","01","2015","980000","2",6284.8333,,"1"
