"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","FURNPURY","FURN_URY","FURNMO","FURNMO_","FURNGFTC","FURN_FTC","FURNPURX","FURN_URX","FRNPRY1","FRNPRY1_","FRNPRY2","FRNPRY2_","FRNPRY3","FRNPRY3_","FRNPRY4","FRNPRY4_","FRNPRY5","FRNPRY5_","FRNPRY6","FRNPRY6_","FRNPRY7","FRNPRY7_","FRNPRY8","FRNPRY8_","FRNPRY9","FRNPRY9_"
"20133",2731903,15,0,"1","121","D","06","D","1","D",1000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2731903,16,0,"1","173","D","07","D","1","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2731903,17,0,"1","201","D","07","D","1","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2731903,18,0,"1","212","D","07","D","1","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2731903,19,0,"1","215","D","07","D","1","D",260,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2732125,4,0,"1","122","D","07","D","1","D",.,"H","120","D","121","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2732125,4,1,"1","120","D","07","D","1","D",2466,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2732125,4,2,"1","121","D","07","D","1","D",2001,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2732125,5,0,"1","200","D","07","D","1","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733122,3,0,"1","900","D","07","D","1","D",.,"H","121","D","173","D","200","D","120","D",,"A",,"A",,"A",,"A",,"A"
"20133",2733122,3,1,"1","121","D","07","D","1","D",1020,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733122,3,2,"1","173","D","07","D","1","D",183,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733122,3,3,"1","200","D","07","D","1","D",246,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733122,3,4,"1","120","D","07","D","1","D",1551,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733364,30,0,"1","100","D","06","D","1","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733364,31,0,"1","101","D","06","D","1","D",350,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733364,32,0,"1","102","D","06","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733364,33,0,"1","110","D","06","D","1","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733364,34,0,"1","120","D","07","D","1","D",700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733364,35,0,"1","131","D","07","D","1","D",26,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733364,36,0,"1","141","D","07","D","1","D",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733364,37,0,"1","140","D","07","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733364,38,0,"1","171","D","07","D","1","D",14,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733364,39,0,"1","173","D","06","D","1","D",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733364,40,0,"1","196","D","05","D","1","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733364,41,0,"1","199","D","06","D","1","D",115,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733364,42,0,"1","200","D","07","D","1","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733364,43,0,"1","201","D","07","D","1","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733364,44,0,"1","212","D","07","D","1","D",19,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733364,45,0,"1","212","D","07","D","1","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733364,46,0,"1","212","D","07","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733364,47,0,"1","214","D","07","D","1","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733814,8,0,"1","173","D","06","D","1","D",92,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733852,2,0,"1","121","D","07","D","1","D",651,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733852,3,0,"1","171","D","07","D","1","D",31,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733852,4,0,"1","200","D","07","D","1","D",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2733852,5,0,"1","201","D","07","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2734724,2,0,"1","199","D","07","D","1","D",309,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2734724,3,0,"1","220","D","07","D","1","D",.,"H","205","D","200","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2734724,3,1,"1","205","D","07","D","1","D",186,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2734724,3,2,"1","200","D","07","D","1","D",226,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2734743,3,0,"1","201","D","07","D","1","D",1,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2734763,2,0,"1","107","D","07","D","1","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2735295,8,0,"1","173","D","07","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2735464,17,0,"1","141","D","07","D","1","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2735572,3,0,"1","201","D","05","D","1","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2736143,4,0,"1","197","D","08","D","1","D",.,"H","199","D","192","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2736143,4,1,"1","199","D","08","D","1","D",10,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2736143,4,2,"1","192","D","08","D","1","D",11,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2736494,17,0,"1","160","D","07","D","1","D",.,"H","110","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2736494,17,1,"1","110","D","07","D","1","D",1159,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2736494,17,2,"1","100","D","07","D","1","D",2441,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2736494,18,0,"1","120","D","08","D","1","D",750,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2736494,19,0,"1","200","D","08","D","1","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2736494,20,0,"1","201","D","08","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2736494,21,0,"1","220","D","08","D","1","D",.,"H","199","D","206","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2736494,21,1,"1","199","D","08","D","1","D",45,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2736494,21,2,"1","206","D","08","D","1","D",79,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2736683,3,0,"1","150","D","07","D","1","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2736683,4,0,"1","196","D","07","D","1","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2736683,5,0,"1","200","D","08","D","1","D",26,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2736784,5,0,"1","171","D","07","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2736963,1,0,"1","900","D","08","D","1","D",.,"H","107","D","199","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2736963,1,1,"1","107","D","08","D","1","D",103,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2736963,1,2,"1","199","D","08","D","1","D",16,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2737243,1,0,"1","204","D","08","D","1","D",.,"H","201","D","200","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2737243,1,1,"1","201","D","08","D","1","D",35,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2737243,1,2,"1","200","D","08","D","1","D",50,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2738735,2,0,"1","141","D","08","D","1","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2738934,5,0,"1","199","D","08","D","1","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2738975,3,0,"1","106","D","08","D","1","D",.,"H",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2738975,3,1,"1","100","D","08","D","1","D",218,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2738975,3,2,"1","101","D","08","D","1","D",72,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2738975,3,3,"1","107","D","08","D","1","D",134,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2739063,4,0,"1","100","D","07","D","1","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2739063,5,0,"1","200","D","08","D","1","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2739063,6,0,"1","201","D","08","D","1","D",22,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2739122,8,0,"1","214","D","08","D","1","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2739263,5,0,"1","121","D","07","D","1","D",1272,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2739323,4,0,"1","107","D","08","D","1","D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2739323,5,0,"1","171","D","08","D","1","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2739323,6,0,"1","173","D","08","D","1","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2739323,7,0,"1","220","D","08","D","1","D",.,"H","199","D","201","D","192","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2739323,7,1,"1","199","D","08","D","1","D",14,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2739323,7,2,"1","201","D","08","D","1","D",20,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2739323,7,3,"1","192","D","08","D","1","D",16,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2739644,3,0,"1","102","D","08","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2740242,3,0,"1","196","D","08","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2740242,4,0,"1","200","D","08","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2740625,10,0,"1","171","D","08","D","1","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2740625,11,0,"1","200","D","08","D","1","D",350,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2740625,12,0,"1","214","D","08","D","1","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2740625,13,0,"1","201","D","08","D","1","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2740625,14,0,"1","206","D","08","D","1","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2740655,11,0,"1","200","D","08","D","1","D",32,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2740655,12,0,"1","200","D","08","D","1","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2740884,6,0,"1","100","D","07","D","1","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2740884,7,0,"1","171","D","07","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2741003,4,0,"1","900","D","08","D","1","D",.,"H","121","D","171","D","173","D","212","D","101","D",,"A",,"A",,"A",,"A"
"20133",2741003,4,1,"1","121","D","08","D","1","D",85,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2741003,4,2,"1","171","D","08","D","1","D",11,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2741003,4,3,"1","173","D","08","D","1","D",12,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2741003,4,4,"1","212","D","08","D","1","D",14,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2741003,4,5,"1","101","D","08","D","1","D",128,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2741035,3,0,"1","180","D","08","D","1","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2741453,3,0,"1","199","D","08","D","1","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2741543,18,0,"1","107","D","08","D","1","D",13,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2741543,19,0,"1","171","D","08","D","1","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2741543,20,0,"1","173","D","08","D","1","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2741543,21,0,"1","192","D","08","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2741543,22,0,"1","196","D","08","D","1","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2741543,23,0,"1","192","D","08","D","1","D",13,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2742005,1,0,"1","212","D","08","D","2","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2742035,3,0,"1","130","D","08","D","1","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2742035,4,0,"1","173","D","08","D","1","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2742324,4,0,"1","201","D","08","D","1","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2742812,7,0,"1","101","D","08","D","1","D",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2742812,8,0,"1","160","D","07","D","1","D",.,"H","150","D","107","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2742812,8,1,"1","150","D","07","D","1","D",98,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2742812,8,2,"1","107","D","07","D","1","D",132,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2742812,9,0,"1","196","D","07","D","1","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2742812,10,0,"1","204","D","07","D","1","D",.,"H","201","D","200","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2742812,10,1,"1","201","D","07","D","1","D",25,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2742812,10,2,"1","200","D","07","D","1","D",50,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20133",2742812,11,0,"1","214","D","07","D","1","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
