QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYA,CLOTHYA_,CLOTHMOA,CLOT_MOA,CLOTHXA,CLOTHXA_,AGE_SEXA,AGE__EXA,CLOGFTA,CLOGFTA_,CLOTHA1,CLOTHA1_,CLOTHA2,CLOTHA2_,CLOTHA3,CLOTHA3_,CLOTHA4,CLOTHA4_,CLOTHA5,CLOTHA5_,CLOTHA6,CLOTHA6_,CLOTHA7,CLOTHA7_,CLOTHA8,CLOTHA8_,CLOTHA9,CLAPURCH,CLOTHA9_,AGESEX1,AGESEX1_,AGESEX2,AGESEX2_,AGESEX3,AGESEX3_,AGESEX4,AGESEX4_,AGESEX5,AGESEX5_,AGESEX6,AGESEX6_
20171,03387594,7,300,2,210,D,10,D,12,E,3,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387594,8,0,2,280,D,10,D,10,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387614,1,0,1,270,D,12,D,,H,,B,1,D,150,D,200,D,145,D,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387614,1,101,1,150,D,12,D,49,E,1,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387614,1,102,1,200,D,12,D,20,E,1,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387614,1,103,1,145,D,12,D,35,E,1,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387614,1,201,1,150,D,12,D,18,E,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387614,1,202,1,200,D,12,D,22,E,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387614,1,203,1,145,D,12,D,56,E,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387654,1,0,1,270,D,11,D,,H,2,D,2,D,210,D,200,D,220,D,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387654,1,1,1,210,D,11,D,13,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387654,1,2,1,200,D,11,D,12,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387654,1,3,1,220,D,11,D,25,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387664,3,0,1,145,D,12,D,,H,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387664,3,100,1,145,D,12,D,55,E,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387664,3,200,1,145,D,12,D,51,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387664,4,0,1,200,D,12,D,,H,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387664,4,100,1,200,D,12,D,49,E,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387664,4,200,1,200,D,12,D,46,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387664,5,0,1,280,D,12,D,,H,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387664,5,100,1,280,D,12,D,86,E,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387664,5,200,1,280,D,12,D,80,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387664,5,300,1,280,D,12,D,67,E,3,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387664,6,0,2,380,D,10,D,2670,D,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387694,2,0,1,100,D,10,D,,H,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387694,2,200,1,100,D,10,D,140,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387694,2,300,1,100,D,10,D,60,E,3,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387714,2,0,1,100,D,11,D,,H,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387714,2,100,1,100,D,11,D,53,E,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387714,2,200,1,100,D,11,D,51,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387714,2,300,1,100,D,11,D,41,E,3,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387714,2,400,1,100,D,11,D,39,E,4,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387714,3,0,1,370,D,11,D,50,D,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387744,1,0,1,100,D,12,D,70,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387744,2,0,1,150,D,12,D,80,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387744,3,0,1,145,D,12,D,60,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387744,4,0,1,200,D,11,D,,H,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387744,4,100,1,200,D,11,D,31,E,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387744,4,200,1,200,D,11,D,29,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387744,5,0,1,280,D,12,D,25,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387814,4,0,1,145,D,12,D,80,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387814,5,0,1,200,D,11,D,25,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387814,6,0,1,210,D,11,D,25,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387814,7,0,1,230,D,12,D,22,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387814,8,0,1,380,D,10,D,16,D,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387834,1,0,1,220,D,12,D,37,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387834,2,0,1,280,D,12,D,43,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387904,1,0,1,900,D,12,D,,H,,B,1,D,900,D,145,D,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387904,1,201,1,145,D,12,D,79,E,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387904,1,202,1,150,D,12,D,38,E,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387904,1,203,1,180,D,12,D,29,E,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387904,1,204,1,280,D,12,D,48,E,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387904,1,301,1,100,D,12,D,18,E,3,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387904,1,302,1,110,D,12,D,30,E,3,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387904,1,303,1,145,D,12,D,18,E,3,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387904,1,304,1,150,D,12,D,59,E,3,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387904,1,305,1,200,D,12,D,8,E,3,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387904,1,306,1,210,D,12,D,8,E,3,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387904,1,307,1,220,D,12,D,6,E,3,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387904,1,308,1,230,D,12,D,6,E,3,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387904,1,309,1,310,D,12,D,11,E,3,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387904,1,401,1,145,D,12,D,6,E,4,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387904,1,402,1,230,D,12,D,13,E,4,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387904,1,403,1,280,D,12,D,27,E,4,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387904,1,404,1,310,D,12,D,108,E,4,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387904,1,501,1,145,D,12,D,46,E,5,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387904,1,502,1,170,D,12,D,37,E,5,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387904,1,503,1,310,D,12,D,46,E,5,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,1,0,1,270,D,11,D,,H,,B,2,D,150,D,200,D,210,D,220,D,145,D,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,1,101,1,150,D,11,D,78,E,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,1,102,1,200,D,11,D,18,E,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,1,103,1,210,D,11,D,60,E,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,1,104,1,220,D,11,D,18,E,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,1,105,1,145,D,11,D,73,E,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,1,201,1,150,D,11,D,24,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,1,202,1,200,D,11,D,15,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,1,203,1,210,D,11,D,6,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,1,204,1,220,D,11,D,12,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,1,205,1,145,D,11,D,19,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,1,401,1,150,D,11,D,10,E,4,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,1,402,1,200,D,11,D,13,E,4,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,1,403,1,220,D,11,D,4,E,4,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,1,404,1,145,D,11,D,35,E,4,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,1,501,1,150,D,11,D,15,E,5,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,1,502,1,220,D,11,D,5,E,5,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,1,503,1,145,D,11,D,31,E,5,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,2,0,1,100,D,12,D,,H,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,2,100,1,100,D,12,D,93,E,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,2,400,1,100,D,12,D,68,E,4,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,2,500,1,100,D,12,D,57,E,5,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,3,0,1,280,D,12,D,,H,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,3,400,1,280,D,12,D,118,E,4,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,3,500,1,280,D,12,D,100,E,5,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03387994,4,0,1,310,D,13,D,55,D,5,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,4,0,1,900,D,12,D,,H,,B,2,D,280,D,145,D,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,4,101,1,280,D,12,D,44,E,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,4,102,1,145,D,12,D,38,E,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,4,201,1,280,D,12,D,55,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,4,202,1,145,D,12,D,21,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,5,0,1,900,D,12,D,,H,,B,1,D,100,D,145,D,220,D,280,D,150,D,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,5,101,1,100,D,12,D,60,E,1,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,5,102,1,145,D,12,D,31,E,1,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,5,103,1,220,D,12,D,35,E,1,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,5,104,1,280,D,12,D,31,E,1,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,5,105,1,150,D,12,D,26,E,1,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,5,201,1,100,D,12,D,41,E,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,5,202,1,145,D,12,D,19,E,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,5,203,1,220,D,12,D,44,E,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,5,204,1,280,D,12,D,43,E,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,5,205,1,150,D,12,D,23,E,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,5,301,1,100,D,12,D,48,E,3,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,5,302,1,220,D,12,D,8,E,3,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,5,303,1,280,D,12,D,56,E,3,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,5,304,1,150,D,12,D,33,E,3,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,5,401,1,145,D,12,D,21,E,4,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,5,402,1,220,D,12,D,18,E,4,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,5,403,1,280,D,12,D,73,E,4,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,5,404,1,150,D,12,D,23,E,4,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388094,6,0,1,380,D,12,D,633,D,,B,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388144,3,0,1,200,D,10,D,20,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388144,4,0,1,280,D,12,D,40,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388154,1,0,1,170,D,12,D,30,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388154,2,0,1,280,D,10,D,28,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388174,1,0,1,100,D,11,D,37,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388194,2,0,1,150,D,12,D,30,F,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388194,3,0,1,280,D,12,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388214,2,0,1,145,D,12,D,150,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388214,3,0,1,210,D,12,D,10,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388214,4,0,1,280,D,12,D,40,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388244,2,0,1,270,D,12,D,,H,,B,2,D,170,D,200,D,150,D,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388244,2,101,1,200,D,12,D,43,E,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388244,2,102,1,150,D,12,D,116,E,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388244,2,201,1,170,D,12,D,235,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388244,2,202,1,200,D,12,D,103,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388244,2,203,1,150,D,12,D,103,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388264,2,0,1,280,D,11,D,41,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,2,0,1,900,D,12,D,,H,,B,2,D,900,D,100,D,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,2,101,1,100,D,12,D,55,E,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,2,102,1,145,D,12,D,20,E,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,2,103,1,280,D,12,D,40,E,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,2,104,1,310,D,12,D,22,E,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,2,201,1,100,D,12,D,80,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,2,202,1,110,D,12,D,87,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,2,203,1,145,D,12,D,33,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,2,204,1,170,D,12,D,20,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,2,205,1,230,D,12,D,14,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,2,206,1,310,D,12,D,21,E,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,2,301,1,100,D,12,D,24,E,3,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,2,302,1,230,D,12,D,2,E,3,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,2,303,1,280,D,12,D,30,E,3,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,2,304,1,310,D,12,D,51,E,3,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,2,401,1,100,D,12,D,34,E,4,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,2,402,1,150,D,12,D,13,E,4,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,2,403,1,170,D,12,D,15,E,4,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,2,404,1,220,D,12,D,13,E,4,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,2,405,1,230,D,12,D,9,E,4,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,2,406,1,280,D,12,D,17,E,4,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,3,0,1,370,D,12,D,250,D,,B,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,4,0,2,900,D,10,D,,H,,B,2,D,150,D,280,D,200,D,210,D,145,D,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,4,301,2,150,D,10,D,8,E,3,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,4,302,2,280,D,10,D,37,E,3,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,4,303,2,145,D,10,D,109,E,3,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,4,401,2,150,D,10,D,20,E,4,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,4,402,2,280,D,10,D,26,E,4,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388284,4,403,2,145,D,10,D,100,E,4,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388314,4,0,1,145,D,12,D,40,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388314,5,0,1,200,D,12,D,39,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388314,6,0,1,210,D,12,D,19,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388314,7,0,1,280,D,12,D,84,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388344,6,0,1,100,D,10,D,70,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388344,7,0,1,145,D,12,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20171,03388344,8,0,1,145,D,12,D,100,D,4,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
