"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","TELBSNZ","TELBSNZ_","TELRESD","TELRESD_","TELCELL","TELCELL_","TINTNET","TINTNET_","TCABLE","TCABLE_","NTRTPUR","NTRTPUR_","BILPERD","BILPERD_","QADINE1X","QADI_E1X","QADINE2X","QADI_E2X","QADINE3X","QADI_E3X","QADCAB1X","QADC_B1X","QADCAB2X","QADC_B2X","QADCAB3X","QADC_B3X","QADNTR1X","QADN_R1X","QADNTR2X","QADN_R2X","QADNTR3X","QADN_R3X","TELRES1X","TELR_S1X","TELRES2X","TELR_S2X","TELRES3X","TELR_S3X","TELCEL1X","TELC_L1X","TELCEL2X","TELC_L2X","TELCEL3X","TELC_L3X","TELVOP1X","TELV_P1X","TELVOP2X","TELV_P2X","TELVOP3X","TELV_P3X","QADAPG1X","QADA_G1X","QADAPG2X","QADA_G2X","QADAPG3X","QADA_G3X"
"20141",2738253,31,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",110,"D",110,"D",110,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738273,49,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",138,"D",138,"D",138,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738303,10,0,"1",.,"A","1","D",,"A","2","D","1","D",,"A",,"A",.,"A",.,"A",.,"A",123,"F",123,"F",123,"F",.,"A",.,"A",.,"A",7,"F",7,"F",7,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738303,11,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",,"A",9,"F",9,"F",9,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",31,"F",31,"F",31,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738323,30,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",,"A",40,"F",40,"F",54,"F",106,"F",106,"F",130,"F",.,"A",.,"A",.,"A",84,"F",84,"F",46,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738323,31,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",260,"D",260,"D",260,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738333,17,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738343,41,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",,"A",30,"F",30,"F",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"F",80,"F",80,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738383,10,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",17,"D",31,"D",31,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738403,63,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",150,"D",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738403,64,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",,"A",30,"F",50,"F",40,"F",80,"F",80,"F",40,"F",.,"A",.,"A",.,"A",40,"F",20,"F",70,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738413,20,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",,"A",55,"D",55,"D",55,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",104,"F",104,"F",104,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738423,10,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",101,"D",101,"D",101,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738433,20,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",14,"D",14,"D",14,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738453,63,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",38,"D",38,"D",38,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738453,64,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",,"A",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",140,"F",140,"F",140,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738463,40,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",,"A",120,"D",120,"D",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",130,"F",130,"F",130,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738463,41,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",,"A",35,"F",50,"F",50,"F",60,"F",50,"F",50,"F",.,"A",.,"A",.,"A",45,"F",40,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738483,45,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",,"A",40,"D",40,"D",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",49,"F",49,"F",49,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738483,46,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",133,"D",133,"D",162,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738503,28,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738523,16,0,"1",.,"A","1","D","2","D","1","D","2","D",,"A",,"A",30,"F",30,"F",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",67,"G",66,"G",67,"G",103,"G",104,"G",103,"G",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738533,24,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",20,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738533,25,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",43,"D",43,"D",43,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738563,42,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738573,17,0,"1",0.5,"D",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",40,"D",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738573,18,0,"1",0.5,"D","1","D",,"A","1","D","2","D",,"A",,"A",30,"F",30,"F",36,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",75,"F",75,"F",69,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738603,48,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",39,"D",39,"D",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738603,49,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",31,"D",31,"D",31,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738623,29,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",305,"D",317,"D",311,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738643,19,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",,"A",30,"F",50,"F",40,"F",70,"F",50,"F",70,"F",.,"A",.,"A",.,"A",48,"F",48,"F",38,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738673,20,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",170,"D",170,"D",170,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738693,10,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738743,16,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",,"A",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"F",90,"F",90,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738743,17,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",65,"D",65,"D",65,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738753,25,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738753,26,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",,"A",41,"F",41,"F",42,"F",83,"F",83,"F",83,"F",.,"A",.,"A",.,"A",37,"F",37,"F",36,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738763,15,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",110,"D",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738773,23,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",,"A",50,"D",50,"D",50,"D",145,"D",145,"D",145,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738813,32,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",,"A",20,"D",20,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",93,"F",51,"F",32,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738813,33,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",85,"D",82,"D",79,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738833,27,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738833,28,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",,"A",55,"F",55,"F",55,"F",65,"F",65,"F",65,"F",.,"A",.,"A",.,"A",48,"F",48,"F",48,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738893,46,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",39,"D",39,"D",39,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738903,13,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",,"A",40,"F",40,"F",40,"F",80,"F",80,"F",80,"F",.,"A",.,"A",.,"A",40,"F",40,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738903,14,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",63,"D",63,"D",63,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738913,16,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",130,"D",130,"D",130,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738923,22,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",245,"D",245,"D",245,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738963,60,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",180,"D",180,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2738983,49,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",,"A",25,"F",30,"F",30,"F",125,"F",60,"F",60,"F",.,"A",.,"A",.,"A",26,"F",94,"F",94,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739013,11,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739023,25,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",,"A",19,"F",19,"F",19,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",16,"F",16,"F",16,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739073,30,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",,"A",48,"D",48,"D",48,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",130,"F",130,"F",130,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739083,15,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",7,"D",7,"D",7,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739095,4,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739103,23,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",,"A",38,"D",38,"D",38,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",193,"F",193,"F",193,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739124,38,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",86,"D",86,"D",86,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739143,22,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",29,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739223,39,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",,"A",35,"D",35,"D",35,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",250,"F",250,"F",250,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739253,43,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",267,"D",267,"D",267,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739265,33,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",,"A",0,"F",0,"F",0,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",210,"F",210,"F",210,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"F",0,"F",0,"F"
"20141",2739265,34,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",,"A",80,"F",80,"F",80,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"F",300,"F",300,"F",.,"A",.,"A",.,"A",0,"F",0,"F",0,"F"
"20141",2739283,27,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",150,"D",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739283,28,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739303,20,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",130,"D",121,"D",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739303,21,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",,"A",65,"F",65,"F",65,"F",55,"F",55,"F",55,"F",.,"A",.,"A",.,"A",45,"F",45,"F",45,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739353,8,0,"1",.,"A","1","D","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",111,"G",111,"G",111,"G",189,"G",189,"G",189,"G",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739363,18,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739373,27,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739373,28,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739393,28,0,"1",.,"A","1","D",,"A","2","D","1","D",,"A",,"A",.,"A",.,"A",.,"A",70,"F",70,"F",70,"F",.,"A",.,"A",.,"A",20,"F",20,"F",20,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739393,29,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A","3","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739413,24,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",145,"D",145,"D",165,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739423,58,0,"1",.,"A","1","D",,"A","2","D","1","D",,"A",,"A",.,"A",.,"A",.,"A",110,"F",110,"F",110,"F",.,"A",.,"A",.,"A",70,"F",70,"F",70,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739423,59,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",110,"D",110,"D",110,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739453,17,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",78,"D",78,"D",78,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739483,14,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",140,"D",140,"D",140,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739493,17,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",165,"D",165,"D",165,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739503,12,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",28,"D",28,"D",28,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739523,42,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",130,"D",130,"D",130,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739563,28,0,"1",0.1,"D","1","D",,"A","1","D","2","D",,"A",,"A",27,"D",27,"D",27,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",84,"F",84,"F",84,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739583,8,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",,"A",80,"D",80,"D",80,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",160,"F",160,"F",160,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739603,42,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",,"A",46,"D",46,"D",46,"D",83,"D",83,"D",83,"D",.,"A",.,"A",.,"A",119,"F",121,"F",119,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739603,43,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",130,"D",130,"D",205,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739623,10,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",20,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739633,30,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739663,55,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",,"A",33,"F",35,"F",33,"F",33,"F",55,"F",33,"F",.,"A",.,"A",.,"A",44,"F",20,"F",44,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739663,56,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",98,"D",98,"D",98,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739683,33,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",280,"D",280,"D",280,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2739683,34,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
