"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX","QPYP3MCX","QPYP_MCX","QPRP3MCX","QPRP_MCX"
"20133",2687712,16,0,"1",.,"A",.,"A",.,"A"
"20133",2687722,52,0,"1",.,"A",.,"A",.,"A"
"20133",2687742,35,0,"1",.,"A",.,"A",.,"A"
"20133",2687752,26,0,"1",.,"A",.,"A",.,"A"
"20133",2687802,23,0,"1",.,"A",.,"A",.,"A"
"20133",2687822,70,0,"1",.,"A",.,"A",.,"A"
"20133",2687852,27,0,"1",.,"A",.,"A",.,"A"
"20133",2687872,25,0,"1",20,"D",.,"A",.,"A"
"20133",2687882,35,0,"1",.,"A",.,"A",.,"A"
"20133",2687892,25,0,"1",.,"A",.,"A",.,"A"
"20133",2687912,19,0,"1",.,"A",.,"A",.,"A"
"20133",2687932,24,0,"1",.,"A",.,"A",.,"A"
"20133",2687992,34,0,"1",.,"A",.,"A",.,"A"
"20133",2688022,18,0,"1",.,"A",.,"A",.,"A"
"20133",2688032,81,0,"1",.,"A",.,"A",.,"A"
"20133",2688042,20,0,"1",.,"A",.,"A",.,"A"
"20133",2688052,18,0,"1",.,"A",.,"A",.,"A"
"20133",2688112,27,0,"1",.,"A",.,"A",.,"A"
"20133",2688122,35,0,"1",.,"A",.,"A",.,"A"
"20133",2688152,13,0,"1",.,"A",.,"A",.,"A"
"20133",2688172,32,0,"1",.,"A",.,"A",.,"A"
"20133",2688182,13,0,"1",.,"A",.,"A",.,"A"
"20133",2688222,23,0,"1",.,"A",.,"A",.,"A"
"20133",2688252,8,0,"1",.,"A",.,"A",.,"A"
"20133",2688262,13,0,"1",.,"A",.,"A",.,"A"
"20133",2688282,20,0,"1",.,"A",.,"A",.,"A"
"20133",2688312,57,0,"1",.,"A",.,"A",.,"A"
"20133",2688322,29,0,"1",30,"D",.,"A",.,"A"
"20133",2688332,22,0,"1",.,"A",.,"A",.,"A"
"20133",2688352,39,0,"1",.,"A",.,"A",.,"A"
"20133",2688362,20,0,"1",.,"A",.,"A",.,"A"
"20133",2688372,59,0,"1",.,"A",.,"A",.,"A"
"20133",2688412,40,0,"1",.,"A",.,"A",.,"A"
"20133",2688442,22,0,"1",.,"A",.,"A",.,"A"
"20133",2688462,28,0,"1",.,"A",.,"A",.,"A"
"20133",2688482,18,0,"1",.,"A",.,"A",.,"A"
"20133",2688492,25,0,"1",.,"A",.,"A",.,"A"
"20133",2688502,34,0,"1",.,"A",.,"A",.,"A"
"20133",2688522,52,0,"1",.,"A",.,"A",.,"A"
"20133",2688572,40,0,"1",.,"A",.,"A",.,"A"
"20133",2688592,10,0,"1",.,"A",.,"A",.,"A"
"20133",2688612,44,0,"1",.,"A",.,"A",.,"A"
"20133",2688622,47,0,"1",.,"A",.,"A",.,"A"
"20133",2688632,32,0,"1",.,"A",.,"A",.,"A"
"20133",2688642,30,0,"1",.,"A",.,"A",.,"A"
"20133",2688652,65,0,"1",.,"A",.,"A",.,"A"
"20133",2688682,43,0,"1",.,"A",.,"A",.,"A"
"20133",2688752,30,0,"1",.,"A",.,"A",.,"A"
"20133",2688762,19,0,"1",.,"A",.,"A",.,"A"
"20133",2688772,21,0,"1",.,"A",.,"A",.,"A"
"20133",2688782,24,0,"1",.,"A",.,"A",.,"A"
"20133",2688812,21,0,"1",.,"A",.,"A",.,"A"
"20133",2688822,27,0,"1",.,"A",.,"A",.,"A"
"20133",2688832,14,0,"1",.,"A",.,"A",.,"A"
"20133",2688842,28,0,"1",.,"A",.,"A",.,"A"
"20133",2688862,44,0,"1",.,"A",.,"A",.,"A"
"20133",2688872,22,0,"1",.,"A",.,"A",.,"A"
"20133",2688882,45,0,"1",0,"D",.,"A",.,"A"
"20133",2688912,41,0,"1",.,"A",.,"A",.,"A"
"20133",2689022,23,0,"1",.,"A",.,"A",.,"A"
"20133",2689052,48,0,"1",.,"A",.,"A",.,"A"
"20133",2689062,15,0,"1",.,"A",.,"A",.,"A"
"20133",2689122,14,0,"1",.,"A",.,"A",.,"A"
"20133",2689152,22,0,"1",.,"A",.,"A",.,"A"
"20133",2689162,33,0,"1",.,"A",.,"A",.,"A"
"20133",2689182,79,0,"1",.,"A",.,"A",.,"A"
"20133",2689212,26,0,"1",.,"A",.,"A",.,"A"
"20133",2689282,41,0,"1",.,"A",.,"A",.,"A"
"20133",2689332,21,0,"1",.,"A",.,"A",.,"A"
"20133",2689372,44,0,"1",.,"A",.,"A",.,"A"
"20133",2689382,26,0,"1",.,"A",.,"A",.,"A"
"20133",2689482,25,0,"1",.,"A",.,"A",.,"A"
"20133",2689492,26,0,"1",.,"A",.,"A",.,"A"
"20133",2689522,22,0,"1",.,"A",.,"A",.,"A"
"20133",2689532,13,0,"1",.,"A",.,"A",.,"A"
"20133",2689542,34,0,"1",.,"A",.,"A",.,"A"
"20133",2689562,21,0,"1",.,"A",.,"A",.,"A"
"20133",2689572,20,0,"1",.,"A",.,"A",.,"A"
"20133",2689582,23,0,"1",60,"D",.,"A",.,"A"
"20133",2689592,31,0,"1",.,"A",.,"A",.,"A"
"20133",2689612,21,0,"1",.,"A",.,"A",.,"A"
"20133",2689652,56,0,"1",.,"A",.,"A",.,"A"
"20133",2689672,39,0,"1",.,"A",.,"A",.,"A"
"20133",2689712,15,0,"1",.,"A",.,"A",.,"A"
"20133",2689732,33,0,"1",.,"A",.,"A",.,"A"
"20133",2689762,33,0,"1",.,"A",.,"A",.,"A"
"20133",2689802,39,0,"1",.,"A",.,"A",.,"A"
"20133",2689812,42,0,"1",.,"A",.,"A",.,"A"
"20133",2689822,19,0,"1",.,"A",.,"A",.,"A"
"20133",2689864,43,0,"1",.,"A",.,"A",.,"A"
"20133",2689872,10,0,"1",.,"A",.,"A",.,"A"
"20133",2689882,64,0,"1",.,"A",.,"A",.,"A"
"20133",2689892,34,0,"1",.,"A",.,"A",.,"A"
"20133",2689902,28,0,"1",.,"A",.,"A",.,"A"
"20133",2689972,29,0,"1",.,"A",.,"A",.,"A"
"20133",2690012,16,0,"1",0,"D",.,"A",.,"A"
"20133",2690042,21,0,"1",.,"A",.,"A",.,"A"
"20133",2690052,24,0,"1",.,"A",.,"A",.,"A"
"20133",2690062,16,0,"1",.,"A",.,"A",.,"A"
"20133",2690072,62,0,"1",.,"A",.,"A",.,"A"
"20133",2690082,31,0,"1",.,"A",.,"A",.,"A"
"20133",2690113,49,0,"1",.,"A",.,"A",.,"A"
"20133",2690162,17,0,"1",.,"A",.,"A",.,"A"
"20133",2690182,60,0,"1",.,"A",.,"A",.,"A"
"20133",2690222,18,0,"1",.,"A",.,"A",.,"A"
"20133",2690232,39,0,"1",.,"A",.,"A",.,"A"
"20133",2690255,11,0,"1",.,"A",.,"A",.,"A"
"20133",2690272,62,0,"1",.,"A",.,"A",.,"A"
"20133",2690292,54,0,"1",.,"A",.,"A",.,"A"
"20133",2690322,15,0,"1",.,"A",.,"A",.,"A"
"20133",2690332,19,0,"1",.,"A",.,"A",.,"A"
"20133",2690342,23,0,"1",.,"A",.,"A",.,"A"
"20133",2690372,29,0,"1",.,"A",.,"A",.,"A"
"20133",2690413,17,0,"1",.,"A",.,"A",.,"A"
"20133",2690422,13,0,"1",.,"A",.,"A",.,"A"
"20133",2690432,43,0,"1",.,"A",.,"A",.,"A"
"20133",2690472,22,0,"1",.,"A",.,"A",.,"A"
"20133",2690492,60,0,"1",.,"A",.,"A",.,"A"
"20133",2690502,40,0,"1",.,"A",.,"A",.,"A"
"20133",2690512,14,0,"1",.,"A",.,"A",.,"A"
"20133",2690532,28,0,"1",.,"A",.,"A",.,"A"
"20133",2690542,77,0,"1",.,"A",.,"A",.,"A"
"20133",2690552,40,0,"1",.,"A",.,"A",.,"A"
"20133",2690572,18,0,"1",.,"A",.,"A",.,"A"
"20133",2690582,29,0,"1",.,"A",.,"A",.,"A"
"20133",2690592,26,0,"1",.,"A",.,"A",.,"A"
"20133",2690622,42,0,"1",.,"A",.,"A",.,"A"
"20133",2690644,12,0,"1",.,"A",.,"A",.,"A"
"20133",2690672,48,0,"1",.,"A",.,"A",.,"A"
"20133",2690692,24,0,"1",.,"A",.,"A",.,"A"
"20133",2690702,87,0,"1",.,"A",.,"A",.,"A"
"20133",2690722,16,0,"1",.,"A",.,"A",.,"A"
"20133",2690802,15,0,"1",.,"A",.,"A",.,"A"
"20133",2690812,29,0,"1",.,"A",.,"A",.,"A"
"20133",2690823,24,0,"1",.,"A",.,"A",.,"A"
"20133",2690832,12,0,"1",.,"A",.,"A",.,"A"
"20133",2690842,34,0,"1",.,"A",.,"A",.,"A"
"20133",2690852,20,0,"1",.,"A",.,"A",.,"A"
"20133",2690862,32,0,"1",.,"A",.,"A",.,"A"
"20133",2690922,24,0,"1",.,"A",.,"A",.,"A"
"20133",2690932,37,0,"1",.,"A",.,"A",.,"A"
"20133",2690942,26,0,"1",.,"A",.,"A",.,"A"
"20133",2690952,58,0,"1",.,"A",.,"A",.,"A"
"20133",2690972,24,0,"1",.,"A",.,"A",.,"A"
"20133",2690982,66,0,"1",.,"A",.,"A",.,"A"
"20133",2691032,34,0,"1",190,"D",.,"A",.,"A"
"20133",2691062,35,0,"1",.,"A",.,"A",.,"A"
"20133",2691082,9,0,"1",.,"A",.,"A",.,"A"
"20133",2691092,11,0,"1",.,"A",.,"A",.,"A"
"20133",2691114,31,0,"1",.,"A",.,"A",.,"A"
"20133",2691122,48,0,"1",.,"A",.,"A",.,"A"
"20133",2691172,7,0,"1",.,"A",.,"A",.,"A"
"20133",2691202,34,0,"1",.,"A",.,"A",.,"A"
"20133",2691212,22,0,"1",.,"A",.,"A",.,"A"
"20133",2691292,32,0,"1",.,"A",.,"A",.,"A"
"20133",2691325,34,0,"1",.,"A",.,"A",.,"A"
"20133",2691332,30,0,"1",.,"A",.,"A",.,"A"
"20133",2691342,16,0,"1",.,"A",.,"A",.,"A"
"20133",2691372,14,0,"1",.,"A",.,"A",.,"A"
"20133",2691382,26,0,"1",.,"A",.,"A",.,"A"
"20133",2691402,42,0,"1",.,"A",.,"A",.,"A"
"20133",2691412,22,0,"1",.,"A",.,"A",.,"A"
"20133",2691462,13,0,"1",.,"A",.,"A",.,"A"
"20133",2691492,26,0,"1",.,"A",.,"A",.,"A"
"20133",2691522,43,0,"1",.,"A",.,"A",.,"A"
"20133",2691542,5,0,"1",.,"A",.,"A",.,"A"
"20133",2691562,58,0,"1",.,"A",.,"A",.,"A"
"20133",2691572,23,0,"1",.,"A",.,"A",.,"A"
"20133",2691592,12,0,"1",.,"A",.,"A",.,"A"
"20133",2691602,25,0,"1",.,"A",.,"A",.,"A"
"20133",2691632,32,0,"1",.,"A",.,"A",.,"A"
"20133",2691662,39,0,"1",.,"A",.,"A",.,"A"
"20133",2691672,66,0,"1",.,"A",.,"A",.,"A"
"20133",2691692,35,0,"1",.,"A",.,"A",.,"A"
"20133",2691702,29,0,"1",.,"A",.,"A",.,"A"
"20133",2691712,11,0,"1",.,"A",.,"A",.,"A"
"20133",2691722,67,0,"1",.,"A",.,"A",.,"A"
"20133",2691752,59,0,"1",.,"A",.,"A",.,"A"
"20133",2691772,65,0,"1",.,"A",.,"A",.,"A"
"20133",2691782,33,0,"1",.,"A",.,"A",.,"A"
"20133",2691922,39,0,"1",.,"A",.,"A",.,"A"
"20133",2691932,12,0,"1",.,"A",.,"A",.,"A"
"20133",2691942,18,0,"1",.,"A",.,"A",.,"A"
"20133",2691962,13,0,"1",.,"A",.,"A",.,"A"
"20133",2691982,15,0,"1",.,"A",.,"A",.,"A"
"20133",2692012,19,0,"1",.,"A",.,"A",.,"A"
"20133",2692022,11,0,"1",.,"A",.,"A",.,"A"
"20133",2692052,46,0,"1",.,"A",.,"A",.,"A"
"20133",2692072,28,0,"1",.,"A",.,"A",.,"A"
"20133",2692112,25,0,"1",.,"A",.,"A",.,"A"
"20133",2692122,21,0,"1",.,"A",.,"A",.,"A"
"20133",2692132,35,0,"1",.,"A",.,"A",.,"A"
"20133",2692172,22,0,"1",.,"A",.,"A",.,"A"
"20133",2692184,37,0,"1",.,"A",.,"A",.,"A"
"20133",2692212,16,0,"1",90,"D",.,"A",.,"A"
"20133",2692232,26,0,"1",.,"A",.,"A",.,"A"
"20133",2692242,16,0,"1",.,"A",.,"A",.,"A"
"20133",2692262,60,0,"1",.,"A",.,"A",.,"A"
"20133",2692272,43,0,"1",.,"A",.,"A",.,"A"
"20133",2692322,40,0,"1",.,"A",.,"A",.,"A"
"20133",2692342,36,0,"1",.,"A",.,"A",.,"A"
"20133",2692352,23,0,"1",.,"A",.,"A",.,"A"
"20133",2692372,36,0,"1",.,"A",.,"A",.,"A"
"20133",2692382,29,0,"1",.,"A",.,"A",.,"A"
"20133",2692402,23,0,"1",.,"A",.,"A",.,"A"
"20133",2692422,29,0,"1",.,"A",.,"A",.,"A"
"20133",2692452,23,0,"1",6,"D",.,"A",.,"A"
"20133",2692462,36,0,"1",.,"A",.,"A",.,"A"
"20133",2692482,41,0,"1",40,"D",.,"A",.,"A"
"20133",2692502,32,0,"1",.,"A",.,"A",.,"A"
"20133",2692512,17,0,"1",.,"A",.,"A",.,"A"
"20133",2692542,29,0,"1",.,"A",.,"A",.,"A"
"20133",2692562,12,0,"1",.,"A",.,"A",.,"A"
"20133",2692582,26,0,"1",.,"A",.,"A",.,"A"
"20133",2692592,51,0,"1",.,"A",.,"A",.,"A"
"20133",2692612,10,0,"1",.,"A",.,"A",.,"A"
"20133",2692652,29,0,"1",.,"A",.,"A",.,"A"
"20133",2692682,33,0,"1",.,"A",.,"A",.,"A"
"20133",2692692,47,0,"1",.,"A",.,"A",.,"A"
"20133",2692702,10,0,"1",.,"A",.,"A",.,"A"
"20133",2692722,28,0,"1",.,"A",.,"A",.,"A"
"20133",2692772,25,0,"1",.,"A",.,"A",.,"A"
"20133",2692792,10,0,"1",.,"A",.,"A",.,"A"
"20133",2692802,45,0,"1",.,"A",.,"A",.,"A"
"20133",2692812,21,0,"1",.,"A",.,"A",.,"A"
"20133",2692822,23,0,"1",.,"A",.,"A",.,"A"
"20133",2692842,34,0,"1",.,"A",.,"A",.,"A"
"20133",2692872,16,0,"1",.,"A",.,"A",.,"A"
"20133",2692892,57,0,"1",.,"A",.,"A",.,"A"
"20133",2692912,19,0,"1",.,"A",.,"A",.,"A"
"20133",2692952,47,0,"1",.,"A",.,"A",.,"A"
"20133",2692962,23,0,"1",.,"A",.,"A",.,"A"
"20133",2692972,24,0,"1",.,"A",.,"A",.,"A"
"20133",2692985,22,0,"1",.,"A",.,"A",.,"A"
"20133",2692992,39,0,"1",.,"A",.,"A",.,"A"
"20133",2693002,18,0,"1",0,"D",.,"A",.,"A"
"20133",2693012,30,0,"1",.,"A",.,"A",.,"A"
"20133",2693042,7,0,"1",.,"A",.,"A",.,"A"
"20133",2693052,13,0,"1",.,"A",.,"A",.,"A"
"20133",2693062,24,0,"1",.,"A",.,"A",.,"A"
"20133",2693092,54,0,"1",.,"A",.,"A",.,"A"
"20133",2693102,56,0,"1",160,"D",.,"A",.,"A"
"20133",2693122,45,0,"1",.,"A",.,"A",.,"A"
"20133",2693142,27,0,"1",.,"A",.,"A",.,"A"
"20133",2693152,44,0,"1",.,"A",.,"A",.,"A"
"20133",2693174,27,0,"1",.,"A",.,"A",.,"A"
"20133",2693202,23,0,"1",.,"A",.,"A",.,"A"
"20133",2693212,22,0,"1",.,"A",.,"A",.,"A"
"20133",2693232,12,0,"1",.,"A",.,"A",.,"A"
"20133",2693252,19,0,"1",.,"A",.,"A",.,"A"
"20133",2693272,32,0,"1",.,"A",.,"A",.,"A"
"20133",2693302,7,0,"1",.,"A",.,"A",.,"A"
"20133",2693312,72,0,"1",.,"A",.,"A",.,"A"
"20133",2693332,40,0,"1",.,"A",.,"A",.,"A"
"20133",2693342,19,0,"1",.,"A",.,"A",.,"A"
"20133",2693392,48,0,"1",.,"A",.,"A",.,"A"
"20133",2693412,18,0,"1",.,"A",.,"A",.,"A"
"20133",2693422,31,0,"1",.,"A",.,"A",.,"A"
"20133",2693482,40,0,"1",.,"A",.,"A",.,"A"
"20133",2693502,47,0,"1",.,"A",.,"A",.,"A"
"20133",2693512,21,0,"1",.,"A",.,"A",.,"A"
"20133",2693534,19,0,"1",.,"A",.,"A",.,"A"
"20133",2693552,31,0,"1",.,"A",.,"A",.,"A"
"20133",2693562,16,0,"1",.,"A",.,"A",.,"A"
"20133",2693572,44,0,"1",.,"A",.,"A",.,"A"
"20133",2693582,15,0,"1",.,"A",.,"A",.,"A"
"20133",2693592,22,0,"1",.,"A",.,"A",.,"A"
"20133",2693662,10,0,"1",.,"A",.,"A",.,"A"
"20133",2693672,59,0,"1",.,"A",.,"A",.,"A"
"20133",2693682,36,0,"1",.,"A",.,"A",.,"A"
"20133",2693712,11,0,"1",15,"D",.,"A",.,"A"
"20133",2693722,32,0,"1",.,"A",.,"A",.,"A"
"20133",2693732,36,0,"1",.,"A",.,"A",.,"A"
"20133",2693743,11,0,"1",.,"A",.,"A",.,"A"
"20133",2693782,14,0,"1",.,"A",.,"A",.,"A"
"20133",2693792,47,0,"1",.,"A",.,"A",.,"A"
"20133",2693872,29,0,"1",.,"A",.,"A",.,"A"
"20133",2693915,23,0,"1",.,"A",.,"A",.,"A"
"20133",2693932,27,0,"1",.,"A",.,"A",.,"A"
"20133",2693942,61,0,"1",.,"A",.,"A",.,"A"
"20133",2693972,33,0,"1",.,"A",.,"A",.,"A"
"20133",2693982,18,0,"1",.,"A",.,"A",.,"A"
"20133",2693992,9,0,"1",.,"A",.,"A",.,"A"
"20133",2694035,29,0,"1",.,"A",.,"A",.,"A"
"20133",2694042,20,0,"1",.,"A",.,"A",.,"A"
"20133",2694072,14,0,"1",.,"A",.,"A",.,"A"
"20133",2694082,10,0,"1",.,"A",.,"A",.,"A"
"20133",2694093,7,0,"1",.,"A",.,"A",.,"A"
"20133",2694102,43,0,"1",.,"A",.,"A",.,"A"
"20133",2694112,74,0,"1",.,"A",.,"A",.,"A"
"20133",2694132,32,0,"1",.,"A",.,"A",.,"A"
"20133",2694192,17,0,"1",.,"A",.,"A",.,"A"
"20133",2694202,31,0,"1",40,"D",.,"A",.,"A"
"20133",2694212,120,0,"1",.,"A",.,"A",.,"A"
"20133",2694232,33,0,"1",.,"A",.,"A",.,"A"
"20133",2694262,35,0,"1",.,"A",.,"A",.,"A"
"20133",2694292,29,0,"1",.,"A",.,"A",.,"A"
"20133",2694302,24,0,"1",.,"A",.,"A",.,"A"
"20133",2694352,61,0,"1",.,"A",.,"A",.,"A"
"20133",2694412,19,0,"1",.,"A",.,"A",.,"A"
"20133",2694425,19,0,"1",.,"A",.,"A",.,"A"
"20133",2694442,62,0,"1",.,"A",.,"A",.,"A"
"20133",2694455,25,0,"1",.,"A",.,"A",.,"A"
"20133",2694472,10,0,"1",.,"A",.,"A",.,"A"
"20133",2694492,42,0,"1",.,"A",.,"A",.,"A"
"20133",2694502,25,0,"1",.,"A",.,"A",.,"A"
"20133",2694522,13,0,"1",.,"A",.,"A",.,"A"
"20133",2694532,28,0,"1",.,"A",.,"A",.,"A"
"20133",2694572,23,0,"1",.,"A",.,"A",.,"A"
"20133",2694582,37,0,"1",.,"A",.,"A",.,"A"
"20133",2694592,37,0,"1",.,"A",.,"A",.,"A"
"20133",2694602,29,0,"1",.,"A",.,"A",.,"A"
"20133",2694622,16,0,"1",.,"A",.,"A",.,"A"
"20133",2694652,48,0,"1",.,"A",.,"A",.,"A"
"20133",2694702,27,0,"1",.,"A",.,"A",.,"A"
"20133",2694732,47,0,"1",.,"A",.,"A",.,"A"
"20133",2694772,12,0,"1",.,"A",.,"A",.,"A"
"20133",2694782,13,0,"1",.,"A",.,"A",.,"A"
"20133",2694792,34,0,"1",.,"A",.,"A",.,"A"
"20133",2694802,22,0,"1",.,"A",.,"A",.,"A"
"20133",2694842,11,0,"1",.,"A",.,"A",.,"A"
"20133",2694852,37,0,"1",.,"A",.,"A",.,"A"
"20133",2694882,6,0,"1",.,"A",.,"A",.,"A"
"20133",2694972,40,0,"1",.,"A",.,"A",.,"A"
"20133",2694982,59,0,"1",.,"A",.,"A",.,"A"
"20133",2694992,26,0,"1",.,"A",.,"A",.,"A"
"20133",2695032,54,0,"1",.,"A",.,"A",.,"A"
"20133",2695042,25,0,"1",90,"D",.,"A",.,"A"
"20133",2695052,26,0,"1",.,"A",.,"A",.,"A"
"20133",2695062,37,0,"1",.,"A",.,"A",.,"A"
"20133",2695082,14,0,"1",.,"A",.,"A",.,"A"
"20133",2695092,56,0,"1",.,"A",.,"A",.,"A"
"20133",2695102,22,0,"1",.,"A",.,"A",.,"A"
"20133",2695112,11,0,"1",.,"A",.,"A",.,"A"
"20133",2695122,40,0,"1",.,"A",.,"A",.,"A"
"20133",2695142,7,0,"1",.,"A",.,"A",.,"A"
"20133",2695172,35,0,"1",.,"A",.,"A",.,"A"
"20133",2695182,26,0,"1",.,"A",.,"A",.,"A"
"20133",2695212,29,0,"1",.,"A",.,"A",.,"A"
"20133",2695222,21,0,"1",.,"A",.,"A",.,"A"
"20133",2695232,14,0,"1",.,"A",.,"A",.,"A"
"20133",2695242,23,0,"1",.,"A",.,"A",.,"A"
"20133",2695262,57,0,"1",.,"A",.,"A",.,"A"
"20133",2695272,64,0,"1",.,"A",.,"A",.,"A"
"20133",2695282,34,0,"1",.,"A",.,"A",.,"A"
"20133",2695292,32,0,"1",.,"A",.,"A",.,"A"
"20133",2695302,30,0,"1",.,"A",.,"A",.,"A"
"20133",2695372,18,0,"1",.,"A",.,"A",.,"A"
"20133",2695382,22,0,"1",.,"A",.,"A",.,"A"
"20133",2695392,33,0,"1",.,"A",.,"A",.,"A"
"20133",2695412,54,0,"1",.,"A",.,"A",.,"A"
"20133",2695422,56,0,"1",.,"A",.,"A",.,"A"
"20133",2695432,15,0,"1",.,"A",.,"A",.,"A"
"20133",2695442,26,0,"1",.,"A",.,"A",.,"A"
"20133",2695462,16,0,"1",.,"A",.,"A",.,"A"
"20133",2695472,16,0,"1",.,"A",.,"A",.,"A"
"20133",2695492,10,0,"1",.,"A",.,"A",.,"A"
"20133",2695522,38,0,"1",.,"A",.,"A",.,"A"
"20133",2695532,36,0,"1",.,"A",.,"A",.,"A"
"20133",2695552,17,0,"1",.,"A",.,"A",.,"A"
"20133",2695572,55,0,"1",.,"A",.,"A",.,"A"
"20133",2695582,39,0,"1",.,"A",.,"A",.,"A"
"20133",2695622,55,0,"1",.,"A",.,"A",.,"A"
"20133",2695632,8,0,"1",.,"A",.,"A",.,"A"
"20133",2695642,60,0,"1",.,"A",.,"A",.,"A"
"20133",2695652,26,0,"1",.,"A",.,"A",.,"A"
"20133",2695682,35,0,"1",.,"A",.,"A",.,"A"
"20133",2695722,60,0,"1",.,"A",.,"A",.,"A"
"20133",2695742,70,0,"1",40,"D",.,"A",.,"A"
"20133",2695762,36,0,"1",.,"A",.,"A",.,"A"
"20133",2695772,15,0,"1",.,"A",.,"A",.,"A"
"20133",2695792,43,0,"1",.,"A",.,"A",.,"A"
"20133",2695802,43,0,"1",.,"A",.,"A",.,"A"
"20133",2695812,26,0,"1",.,"A",.,"A",.,"A"
"20133",2695822,23,0,"1",.,"A",.,"A",.,"A"
"20133",2695832,25,0,"1",.,"A",.,"A",.,"A"
"20133",2695852,27,0,"1",.,"A",.,"A",.,"A"
"20133",2695862,29,0,"1",.,"A",.,"A",.,"A"
"20133",2695872,19,0,"1",.,"A",.,"A",.,"A"
"20133",2695892,27,0,"1",.,"A",.,"A",.,"A"
"20133",2695902,54,0,"1",.,"A",.,"A",.,"A"
"20133",2695922,44,0,"1",.,"A",.,"A",.,"A"
"20133",2696002,62,0,"1",.,"A",.,"A",.,"A"
"20133",2696022,49,0,"1",.,"A",.,"A",.,"A"
"20133",2696032,24,0,"1",.,"A",.,"A",.,"A"
"20133",2696042,28,0,"1",.,"A",.,"A",.,"A"
"20133",2696062,23,0,"1",.,"A",.,"A",.,"A"
"20133",2696072,32,0,"1",.,"A",.,"A",.,"A"
"20133",2696082,11,0,"1",.,"A",.,"A",.,"A"
"20133",2696102,19,0,"1",.,"A",.,"A",.,"A"
"20133",2696112,31,0,"1",.,"A",.,"A",.,"A"
"20133",2696142,53,0,"1",.,"A",.,"A",.,"A"
"20133",2696152,38,0,"1",.,"A",.,"A",.,"A"
"20133",2696182,25,0,"1",.,"A",.,"A",.,"A"
"20133",2696222,61,0,"1",.,"A",.,"A",.,"A"
"20133",2696232,15,0,"1",.,"A",.,"A",.,"A"
"20133",2696272,22,0,"1",120,"D",.,"A",.,"A"
"20133",2696292,43,0,"1",.,"A",.,"A",.,"A"
"20133",2696312,18,0,"1",.,"A",.,"A",.,"A"
"20133",2696322,37,0,"1",.,"A",.,"A",.,"A"
"20133",2696332,15,0,"1",.,"A",.,"A",.,"A"
"20133",2696372,31,0,"1",.,"A",.,"A",.,"A"
"20133",2696382,35,0,"1",.,"A",.,"A",.,"A"
"20133",2696422,65,0,"1",.,"A",.,"A",.,"A"
"20133",2696442,32,0,"1",.,"A",.,"A",.,"A"
"20133",2696492,20,0,"1",.,"A",.,"A",.,"A"
"20133",2696512,19,0,"1",.,"A",.,"A",.,"A"
"20133",2696532,9,0,"1",.,"A",.,"A",.,"A"
"20133",2696542,36,0,"1",.,"A",.,"A",.,"A"
"20133",2696562,49,0,"1",.,"A",.,"A",.,"A"
"20133",2696592,31,0,"1",.,"A",.,"A",.,"A"
"20133",2696622,29,0,"1",.,"A",.,"A",.,"A"
"20133",2696652,23,0,"1",.,"A",.,"A",.,"A"
"20133",2696662,28,0,"1",.,"A",.,"A",.,"A"
"20133",2696702,25,0,"1",.,"A",.,"A",.,"A"
"20133",2696724,9,0,"1",.,"A",.,"A",.,"A"
"20133",2696742,32,0,"1",30,"D",.,"A",.,"A"
"20133",2696752,25,0,"1",.,"A",.,"A",.,"A"
"20133",2696762,19,0,"1",.,"A",.,"A",.,"A"
"20133",2696795,19,0,"1",.,"A",.,"A",.,"A"
"20133",2696832,59,0,"1",.,"A",.,"A",.,"A"
"20133",2696872,21,0,"1",20,"D",.,"A",.,"A"
"20133",2696902,15,0,"1",.,"A",.,"A",.,"A"
"20133",2696912,11,0,"1",.,"A",.,"A",.,"A"
"20133",2696932,26,0,"1",.,"A",.,"A",.,"A"
"20133",2696942,8,0,"1",0,"D",.,"A",.,"A"
"20133",2696952,39,0,"1",.,"A",.,"A",.,"A"
"20133",2696962,12,0,"1",.,"A",.,"A",.,"A"
"20133",2696972,20,0,"1",.,"A",.,"A",.,"A"
"20133",2696982,36,0,"1",.,"A",.,"A",.,"A"
"20133",2696992,47,0,"1",.,"A",.,"A",.,"A"
"20133",2697005,10,0,"1",.,"A",.,"A",.,"A"
"20133",2697012,11,0,"1",.,"A",.,"A",.,"A"
"20133",2697042,26,0,"1",.,"A",.,"A",.,"A"
"20133",2697052,40,0,"1",.,"A",.,"A",.,"A"
"20133",2697072,14,0,"1",.,"A",.,"A",.,"A"
"20133",2697102,20,0,"1",.,"A",.,"A",.,"A"
"20133",2697112,30,0,"1",.,"A",.,"A",.,"A"
"20133",2697152,24,0,"1",.,"A",.,"A",.,"A"
"20133",2697162,41,0,"1",.,"A",.,"A",.,"A"
"20133",2697203,31,0,"1",.,"A",.,"A",.,"A"
"20133",2697222,32,0,"1",.,"A",.,"A",.,"A"
"20133",2697232,85,0,"1",.,"A",.,"A",.,"A"
"20133",2697252,14,0,"1",.,"A",.,"A",.,"A"
"20133",2697262,7,0,"1",.,"A",.,"A",.,"A"
"20133",2697272,32,0,"1",.,"A",.,"A",.,"A"
"20133",2697302,10,0,"1",.,"A",.,"A",.,"A"
"20133",2697312,15,0,"1",.,"A",.,"A",.,"A"
