"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMNONCU","NUMN_NCU","TRNONCUX","TRNO_CUX","TRNONCUY","TRNO_CUY"
"20133",2585305,44,5,"1",.,"A",5,"E","170","D"
"20133",2585305,44,6,"1",.,"A",84,"E","180","D"
"20133",2585305,44,7,"1",.,"A",12,"E","190","D"
"20133",2585305,44,8,"1",.,"A",13,"E","200","D"
"20133",2585305,44,9,"1",.,"A",17,"E","210","D"
"20133",2585305,44,10,"1",.,"A",11,"E","220","D"
"20133",2586545,41,0,"1",1,"D",.,"H",,"A"
"20133",2586545,41,1,"1",.,"A",19,"E","100","D"
"20133",2586545,41,2,"1",.,"A",5,"E","110","D"
"20133",2586545,41,3,"1",.,"A",11,"E","120","D"
"20133",2586545,41,4,"1",.,"A",41,"E","130","D"
"20133",2586545,41,5,"1",.,"A",1,"E","140","D"
"20133",2586545,41,6,"1",.,"A",57,"E","150","D"
"20133",2586545,41,7,"1",.,"A",13,"E","160","D"
"20133",2586545,41,8,"1",.,"A",7,"E","170","D"
"20133",2586545,41,9,"1",.,"A",39,"E","180","D"
"20133",2586545,41,10,"1",.,"A",7,"E","190","D"
"20133",2588585,66,0,"1",1,"D",.,"H",,"A"
"20133",2588585,66,1,"1",.,"A",33,"E","100","D"
"20133",2588585,66,2,"1",.,"A",8,"E","110","D"
"20133",2588585,66,3,"1",.,"A",12,"E","120","D"
"20133",2588585,66,4,"1",.,"A",2,"E","140","D"
"20133",2588585,66,5,"1",.,"A",103,"E","150","D"
"20133",2588585,66,6,"1",.,"A",16,"E","160","D"
"20133",2588585,66,7,"1",.,"A",6,"E","170","D"
"20133",2588585,66,8,"1",.,"A",105,"E","180","D"
"20133",2588585,66,9,"1",.,"A",15,"E","190","D"
"20133",2589475,55,0,"1",1,"D",.,"H",,"A"
"20133",2589475,55,1,"1",.,"A",100,"E","130","D"
"20133",2592505,38,0,"1",1,"D",.,"H",,"A"
"20133",2592505,38,1,"1",.,"A",276,"E","100","D"
"20133",2592505,38,2,"1",.,"A",79,"E","110","D"
"20133",2592505,38,3,"1",.,"A",169,"E","120","D"
"20133",2592505,38,4,"1",.,"A",494,"E","130","D"
"20133",2592505,38,5,"1",.,"A",26,"E","140","D"
"20133",2592505,38,6,"1",.,"A",1122,"E","150","D"
"20133",2592505,38,7,"1",.,"A",32,"E","160","D"
"20133",2592505,38,8,"1",.,"A",136,"E","170","D"
"20133",2592505,38,9,"1",.,"A",115,"E","190","D"
"20133",2592505,38,10,"1",.,"A",118,"E","200","D"
"20133",2592505,38,11,"1",.,"A",295,"E","210","D"
"20133",2592505,38,12,"1",.,"A",138,"E","220","D"
"20133",2593645,69,0,"1",1,"D",.,"H",,"A"
"20133",2593645,69,1,"1",.,"A",61,"E","120","D"
"20133",2593645,69,2,"1",.,"A",10,"E","140","D"
"20133",2593645,69,3,"1",.,"A",463,"E","150","D"
"20133",2593645,69,4,"1",.,"A",78,"E","160","D"
"20133",2593645,69,5,"1",.,"A",30,"E","170","D"
"20133",2593645,69,6,"1",.,"A",488,"E","180","D"
"20133",2593645,69,7,"1",.,"A",70,"E","190","D"
"20133",2596145,49,0,"1",1,"D",.,"H",,"A"
"20133",2596145,49,1,"1",.,"A",86,"E","120","D"
"20133",2596145,49,2,"1",.,"A",14,"E","140","D"
"20133",2596145,49,3,"1",.,"A",657,"E","150","D"
"20133",2596145,49,4,"1",.,"A",110,"E","160","D"
"20133",2596145,49,5,"1",.,"A",42,"E","170","D"
"20133",2596145,49,6,"1",.,"A",691,"E","180","D"
"20133",2596145,49,7,"1",.,"A",100,"E","190","D"
"20133",2601205,39,0,"1",1,"D",.,"H",,"A"
"20133",2601205,39,1,"1",.,"A",38,"E","120","D"
"20133",2601205,39,2,"1",.,"A",5,"E","140","D"
"20133",2601205,39,3,"1",.,"A",169,"E","150","D"
"20133",2601205,39,4,"1",.,"A",38,"E","160","D"
"20133",2601205,39,5,"1",.,"A",21,"E","170","D"
"20133",2601205,39,6,"1",.,"A",117,"E","180","D"
"20133",2601205,39,7,"1",.,"A",22,"E","190","D"
"20133",2602075,51,0,"1",1,"D",.,"H",,"A"
"20133",2602075,51,1,"1",.,"A",129,"E","120","D"
"20133",2602075,51,2,"1",.,"A",21,"E","140","D"
"20133",2602075,51,3,"1",.,"A",1008,"E","150","D"
"20133",2602075,51,4,"1",.,"A",170,"E","160","D"
"20133",2602075,51,5,"1",.,"A",65,"E","170","D"
"20133",2602075,51,6,"1",.,"A",1061,"E","180","D"
"20133",2602075,51,7,"1",.,"A",154,"E","190","D"
"20133",2606335,47,0,"1",1,"D",.,"H",,"A"
"20133",2606335,47,1,"1",.,"A",5,"E","120","D"
"20133",2606335,47,2,"1",.,"A",19,"E","150","D"
"20133",2606335,47,3,"1",.,"A",3,"E","160","D"
"20133",2606335,47,4,"1",.,"A",1,"E","170","D"
"20133",2606335,47,5,"1",.,"A",20,"E","180","D"
"20133",2606335,47,6,"1",.,"A",2,"E","190","D"
"20133",2607775,16,0,"1",1,"D",.,"H",,"A"
"20133",2607775,16,1,"1",.,"A",6,"E","120","D"
"20133",2607775,16,2,"1",.,"A",27,"E","150","D"
"20133",2607775,16,3,"1",.,"A",5,"E","160","D"
"20133",2607775,16,4,"1",.,"A",1,"E","170","D"
"20133",2607775,16,5,"1",.,"A",1,"E","190","D"
"20133",2609625,26,0,"1",1,"D",.,"H",,"A"
"20133",2609625,26,1,"1",.,"A",5,"E","120","D"
"20133",2609625,26,2,"1",.,"A",36,"E","150","D"
"20133",2609625,26,3,"1",.,"A",4,"E","170","D"
"20133",2609625,26,4,"1",.,"A",3,"E","190","D"
"20133",2611625,57,0,"1",1,"D",.,"H",,"A"
"20133",2611625,57,1,"1",.,"A",918,"E","100","D"
"20133",2611625,57,2,"1",.,"A",219,"E","110","D"
"20133",2611625,57,3,"1",.,"A",342,"E","120","D"
"20133",2611625,57,4,"1",.,"A",1784,"E","130","D"
"20133",2611625,57,5,"1",.,"A",59,"E","140","D"
"20133",2611625,57,6,"1",.,"A",2738,"E","150","D"
"20133",2611625,57,7,"1",.,"A",461,"E","160","D"
"20133",2611625,57,8,"1",.,"A",178,"E","170","D"
"20133",2611625,57,9,"1",.,"A",2883,"E","180","D"
"20133",2611625,57,10,"1",.,"A",418,"E","190","D"
"20133",2611725,59,0,"1",1,"D",.,"H",,"A"
"20133",2611725,59,1,"1",.,"A",17,"E","120","D"
"20133",2611725,59,2,"1",.,"A",3,"E","140","D"
"20133",2611725,59,3,"1",.,"A",139,"E","150","D"
"20133",2611725,59,4,"1",.,"A",23,"E","160","D"
"20133",2611725,59,5,"1",.,"A",9,"E","170","D"
"20133",2611725,59,6,"1",.,"A",146,"E","180","D"
"20133",2611725,59,7,"1",.,"A",23,"E","190","D"
"20133",2612655,21,0,"1",1,"D",.,"H",,"A"
"20133",2612655,21,1,"1",.,"A",22,"E","100","D"
"20133",2612655,21,2,"1",.,"A",11,"E","110","D"
"20133",2612655,21,3,"1",.,"A",26,"E","120","D"
"20133",2612655,21,4,"1",.,"A",2,"E","140","D"
"20133",2612655,21,5,"1",.,"A",108,"E","150","D"
"20133",2612655,21,6,"1",.,"A",7,"E","160","D"
"20133",2612655,21,7,"1",.,"A",14,"E","170","D"
"20133",2612655,21,8,"1",.,"A",10,"E","180","D"
"20133",2614444,59,0,"1",1,"D",.,"H",,"A"
"20133",2614444,59,1,"1",.,"A",69,"E","100","D"
"20133",2614444,59,2,"1",.,"A",18,"E","110","D"
"20133",2614444,59,3,"1",.,"A",40,"E","120","D"
"20133",2614444,59,4,"1",.,"A",6,"E","140","D"
"20133",2614444,59,5,"1",.,"A",193,"E","150","D"
"20133",2614444,59,6,"1",.,"A",44,"E","160","D"
"20133",2614444,59,7,"1",.,"A",24,"E","170","D"
"20133",2614444,59,8,"1",.,"A",134,"E","180","D"
"20133",2614444,59,9,"1",.,"A",25,"E","190","D"
"20133",2614444,59,10,"1",.,"A",28,"E","200","D"
"20133",2614444,59,11,"1",.,"A",51,"E","210","D"
"20133",2614444,59,12,"1",.,"A",68,"E","220","D"
"20133",2614514,66,0,"1",2,"D",.,"H",,"A"
"20133",2614514,66,1,"1",.,"A",9,"E","100","D"
"20133",2614514,66,2,"1",.,"A",2,"E","110","D"
"20133",2614514,66,3,"1",.,"A",3,"E","120","D"
"20133",2614514,66,4,"1",.,"A",22,"E","130","D"
"20133",2614514,66,5,"1",.,"A",27,"E","150","D"
"20133",2614514,66,6,"1",.,"A",4,"E","160","D"
"20133",2614514,66,7,"1",.,"A",1,"E","170","D"
"20133",2614514,66,8,"1",.,"A",28,"E","180","D"
"20133",2614514,66,9,"1",.,"A",4,"E","190","D"
"20133",2615754,9,0,"1",1,"D",.,"H",,"A"
"20133",2615754,9,1,"1",.,"A",17,"E","100","D"
"20133",2615754,9,2,"1",.,"A",8,"E","110","D"
"20133",2615754,9,3,"1",.,"A",22,"E","120","D"
"20133",2615754,9,4,"1",.,"A",46,"E","130","D"
"20133",2615754,9,5,"1",.,"A",1,"E","140","D"
"20133",2615754,9,6,"1",.,"A",91,"E","150","D"
"20133",2615754,9,7,"1",.,"A",17,"E","160","D"
"20133",2615754,9,8,"1",.,"A",5,"E","170","D"
"20133",2615754,9,9,"1",.,"A",3,"E","190","D"
"20133",2615754,9,10,"1",.,"A",20,"E","200","D"
"20133",2615754,9,11,"1",.,"A",5,"E","210","D"
"20133",2615754,9,12,"1",.,"A",15,"E","220","D"
"20133",2616884,21,0,"1",1,"D",.,"H",,"A"
"20133",2616884,21,1,"1",.,"A",14,"E","100","D"
"20133",2616884,21,2,"1",.,"A",5,"E","110","D"
"20133",2616884,21,3,"1",.,"A",15,"E","120","D"
"20133",2616884,21,4,"1",.,"A",29,"E","130","D"
"20133",2616884,21,5,"1",.,"A",1,"E","140","D"
"20133",2616884,21,6,"1",.,"A",56,"E","150","D"
"20133",2616884,21,7,"1",.,"A",7,"E","160","D"
"20133",2616884,21,8,"1",.,"A",3,"E","170","D"
"20133",2616884,21,9,"1",.,"A",113,"E","180","D"
"20133",2616884,21,10,"1",.,"A",7,"E","190","D"
"20133",2619044,33,0,"1",1,"D",.,"H",,"A"
"20133",2619044,33,1,"1",.,"A",113,"E","120","D"
"20133",2619044,33,2,"1",.,"A",18,"E","140","D"
"20133",2619044,33,3,"1",.,"A",532,"E","150","D"
"20133",2619044,33,4,"1",.,"A",121,"E","160","D"
"20133",2619044,33,5,"1",.,"A",68,"E","170","D"
"20133",2619044,33,6,"1",.,"A",368,"E","180","D"
"20133",2619044,33,7,"1",.,"A",69,"E","190","D"
"20133",2620164,63,0,"1",2,"D",.,"H",,"A"
"20133",2620164,63,1,"1",.,"A",945,"E","100","D"
"20133",2620164,63,2,"1",.,"A",225,"E","110","D"
"20133",2620164,63,3,"1",.,"A",1830,"E","130","D"
"20133",2622734,32,0,"1",1,"D",.,"H",,"A"
"20133",2622734,32,1,"1",.,"A",11,"E","120","D"
"20133",2622734,32,2,"1",.,"A",39,"E","150","D"
"20133",2622734,32,3,"1",.,"A",2,"E","160","D"
"20133",2622734,32,4,"1",.,"A",5,"E","170","D"
"20133",2622734,32,5,"1",.,"A",3,"E","180","D"
"20133",2628284,77,0,"1",1,"D",.,"H",,"A"
"20133",2628284,77,1,"1",.,"A",137,"E","100","D"
"20133",2628284,77,2,"1",.,"A",32,"E","110","D"
"20133",2628284,77,3,"1",.,"A",58,"E","120","D"
"20133",2628284,77,4,"1",.,"A",266,"E","130","D"
"20133",2628284,77,5,"1",.,"A",8,"E","140","D"
"20133",2628284,77,6,"1",.,"A",410,"E","150","D"
"20133",2628284,77,7,"1",.,"A",69,"E","160","D"
"20133",2628284,77,8,"1",.,"A",26,"E","170","D"
"20133",2628284,77,9,"1",.,"A",432,"E","180","D"
"20133",2628284,77,10,"1",.,"A",62,"E","190","D"
"20133",2629664,43,0,"1",2,"D",.,"H",,"A"
"20133",2629664,43,1,"1",.,"A",321,"E","100","D"
"20133",2629664,43,2,"1",.,"A",76,"E","110","D"
"20133",2629664,43,3,"1",.,"A",119,"E","120","D"
"20133",2629664,43,4,"1",.,"A",621,"E","130","D"
"20133",2629664,43,5,"1",.,"A",20,"E","140","D"
"20133",2629664,43,6,"1",.,"A",957,"E","150","D"
"20133",2629664,43,7,"1",.,"A",161,"E","160","D"
"20133",2629664,43,8,"1",.,"A",62,"E","170","D"
"20133",2629664,43,9,"1",.,"A",1007,"E","180","D"
"20133",2629664,43,10,"1",.,"A",153,"E","190","D"
"20133",2629664,43,11,"1",.,"A",163,"E","200","D"
"20133",2629664,43,12,"1",.,"A",204,"E","210","D"
"20133",2629664,43,13,"1",.,"A",136,"E","220","D"
"20133",2630604,62,0,"1",3,"D",.,"H",,"A"
"20133",2630604,62,1,"1",.,"A",55,"E","100","D"
"20133",2630604,62,2,"1",.,"A",13,"E","110","D"
"20133",2630604,62,3,"1",.,"A",25,"E","120","D"
"20133",2630604,62,4,"1",.,"A",106,"E","130","D"
"20133",2630604,62,5,"1",.,"A",3,"E","140","D"
"20133",2630604,62,6,"1",.,"A",164,"E","150","D"
"20133",2630604,62,7,"1",.,"A",27,"E","160","D"
"20133",2630604,62,8,"1",.,"A",10,"E","170","D"
"20133",2630604,62,9,"1",.,"A",172,"E","180","D"
"20133",2630604,62,10,"1",.,"A",25,"E","190","D"
"20133",2634344,57,0,"1",1,"D",.,"H",,"A"
"20133",2634344,57,1,"1",.,"A",21,"E","120","D"
"20133",2634344,57,2,"1",.,"A",2,"E","140","D"
"20133",2634344,57,3,"1",.,"A",135,"E","150","D"
"20133",2634344,57,4,"1",.,"A",22,"E","160","D"
"20133",2634344,57,5,"1",.,"A",8,"E","170","D"
"20133",2634344,57,6,"1",.,"A",142,"E","180","D"
"20133",2634344,57,7,"1",.,"A",20,"E","190","D"
"20133",2634874,57,0,"1",1,"D",.,"H",,"A"
"20133",2634874,57,1,"1",.,"A",38,"E","120","D"
"20133",2634874,57,2,"1",.,"A",5,"E","140","D"
"20133",2634874,57,3,"1",.,"A",270,"E","150","D"
"20133",2634874,57,4,"1",.,"A",45,"E","160","D"
"20133",2634874,57,5,"1",.,"A",17,"E","170","D"
"20133",2634874,57,6,"1",.,"A",284,"E","180","D"
"20133",2634874,57,7,"1",.,"A",41,"E","190","D"
"20133",2634964,47,0,"1",1,"D",.,"H",,"A"
"20133",2634964,47,1,"1",.,"A",21,"E","120","D"
"20133",2634964,47,2,"1",.,"A",3,"E","140","D"
"20133",2634964,47,3,"1",.,"A",106,"E","150","D"
"20133",2634964,47,4,"1",.,"A",23,"E","160","D"
"20133",2634964,47,5,"1",.,"A",13,"E","170","D"
"20133",2634964,47,6,"1",.,"A",71,"E","180","D"
"20133",2634964,47,7,"1",.,"A",13,"E","190","D"
"20133",2636534,35,0,"1",1,"D",.,"H",,"A"
"20133",2636534,35,1,"1",.,"A",82,"E","100","D"
"20133",2636534,35,2,"1",.,"A",22,"E","110","D"
"20133",2636534,35,3,"1",.,"A",156,"E","130","D"
"20133",2638374,36,0,"1",1,"D",.,"H",,"A"
"20133",2638374,36,1,"1",.,"A",27,"E","100","D"
"20133",2638374,36,2,"1",.,"A",11,"E","110","D"
"20133",2638374,36,3,"1",.,"A",21,"E","120","D"
"20133",2638374,36,4,"1",.,"A",2,"E","140","D"
"20133",2638374,36,5,"1",.,"A",108,"E","150","D"
"20133",2638374,36,6,"1",.,"A",7,"E","160","D"
"20133",2638374,36,7,"1",.,"A",14,"E","170","D"
"20133",2638374,36,8,"1",.,"A",10,"E","180","D"
"20133",2644994,60,0,"1",1,"D",.,"H",,"A"
"20133",2644994,60,1,"1",.,"A",9,"E","120","D"
"20133",2644994,60,2,"1",.,"A",27,"E","130","D"
"20133",2644994,60,3,"1",.,"A",41,"E","150","D"
"20133",2644994,60,4,"1",.,"A",7,"E","160","D"
"20133",2644994,60,5,"1",.,"A",2,"E","170","D"
"20133",2644994,60,6,"1",.,"A",43,"E","180","D"
"20133",2644994,60,7,"1",.,"A",6,"E","190","D"
"20133",2648193,55,0,"1",1,"D",.,"H",,"A"
"20133",2648193,55,1,"1",.,"A",26,"E","120","D"
"20133",2648193,55,2,"1",.,"A",3,"E","140","D"
"20133",2648193,55,3,"1",.,"A",156,"E","150","D"
"20133",2648193,55,4,"1",.,"A",20,"E","160","D"
"20133",2648193,55,5,"1",.,"A",9,"E","170","D"
"20133",2648193,55,6,"1",.,"A",313,"E","180","D"
"20133",2648193,55,7,"1",.,"A",25,"E","190","D"
"20133",2648783,31,0,"1",1,"D",.,"H",,"A"
"20133",2648783,31,1,"1",.,"A",116,"E","100","D"
"20133",2648783,31,2,"1",.,"A",32,"E","110","D"
"20133",2648783,31,3,"1",.,"A",72,"E","120","D"
"20133",2648783,31,4,"1",.,"A",228,"E","130","D"
"20133",2648783,31,5,"1",.,"A",12,"E","140","D"
"20133",2648783,31,6,"1",.,"A",349,"E","150","D"
"20133",2648783,31,7,"1",.,"A",80,"E","160","D"
"20133",2648783,31,8,"1",.,"A",44,"E","170","D"
"20133",2648783,31,9,"1",.,"A",242,"E","180","D"
"20133",2648783,31,10,"1",.,"A",45,"E","190","D"
"20133",2652813,30,0,"1",1,"D",.,"H",,"A"
"20133",2652813,30,1,"1",.,"A",459,"E","100","D"
"20133",2652813,30,2,"1",.,"A",109,"E","110","D"
"20133",2652813,30,3,"1",.,"A",176,"E","120","D"
"20133",2652813,30,4,"1",.,"A",889,"E","130","D"
"20133",2652813,30,5,"1",.,"A",29,"E","140","D"
"20133",2652813,30,6,"1",.,"A",1369,"E","150","D"
"20133",2652813,30,7,"1",.,"A",230,"E","160","D"
"20133",2652813,30,8,"1",.,"A",89,"E","170","D"
"20133",2652813,30,9,"1",.,"A",1441,"E","180","D"
"20133",2652813,30,10,"1",.,"A",209,"E","190","D"
"20133",2653053,28,0,"1",1,"D",.,"H",,"A"
"20133",2653053,28,1,"1",.,"A",34,"E","100","D"
"20133",2653053,28,2,"1",.,"A",7,"E","110","D"
"20133",2653053,28,3,"1",.,"A",17,"E","120","D"
"20133",2653053,28,4,"1",.,"A",52,"E","130","D"
"20133",2653053,28,5,"1",.,"A",2,"E","140","D"
"20133",2653053,28,6,"1",.,"A",82,"E","150","D"
"20133",2653053,28,7,"1",.,"A",18,"E","160","D"
"20133",2653053,28,8,"1",.,"A",10,"E","170","D"
"20133",2653053,28,9,"1",.,"A",56,"E","180","D"
"20133",2653053,28,10,"1",.,"A",10,"E","190","D"
"20133",2653053,28,11,"1",.,"A",12,"E","200","D"
"20133",2653053,28,12,"1",.,"A",21,"E","210","D"
"20133",2653053,28,13,"1",.,"A",29,"E","220","D"
"20133",2655943,58,0,"1",1,"D",.,"H",,"A"
"20133",2655943,58,1,"1",.,"A",56,"E","120","D"
"20133",2655943,58,2,"1",.,"A",9,"E","140","D"
"20133",2655943,58,3,"1",.,"A",425,"E","150","D"
"20133",2655943,58,4,"1",.,"A",71,"E","160","D"
"20133",2655943,58,5,"1",.,"A",27,"E","170","D"
"20133",2655943,58,6,"1",.,"A",447,"E","180","D"
"20133",2655943,58,7,"1",.,"A",65,"E","190","D"
"20133",2657303,27,0,"1",1,"D",.,"H",,"A"
"20133",2657303,27,1,"1",.,"A",14,"E","100","D"
"20133",2657303,27,2,"1",.,"A",3,"E","110","D"
"20133",2657303,27,3,"1",.,"A",5,"E","120","D"
"20133",2657303,27,4,"1",.,"A",17,"E","130","D"
"20133",2657303,27,5,"1",.,"A",33,"E","150","D"
"20133",2657303,27,6,"1",.,"A",4,"E","160","D"
"20133",2657303,27,7,"1",.,"A",2,"E","170","D"
"20133",2657303,27,8,"1",.,"A",68,"E","180","D"
"20133",2657303,27,9,"1",.,"A",4,"E","190","D"
"20133",2659503,34,0,"1",1,"D",.,"H",,"A"
"20133",2659503,34,1,"1",.,"A",151,"E","100","D"
"20133",2659503,34,2,"1",.,"A",36,"E","110","D"
"20133",2659503,34,3,"1",.,"A",61,"E","120","D"
"20133",2659503,34,4,"1",.,"A",293,"E","130","D"
"20133",2659503,34,5,"1",.,"A",9,"E","140","D"
"20133",2659503,34,6,"1",.,"A",451,"E","150","D"
"20133",2659503,34,7,"1",.,"A",76,"E","160","D"
"20133",2659503,34,8,"1",.,"A",29,"E","170","D"
"20133",2659503,34,9,"1",.,"A",475,"E","180","D"
"20133",2659503,34,10,"1",.,"A",69,"E","190","D"
"20133",2659583,26,0,"1",1,"D",.,"H",,"A"
"20133",2659583,26,1,"1",.,"A",48,"E","100","D"
"20133",2659583,26,2,"1",.,"A",12,"E","110","D"
"20133",2659843,45,0,"1",1,"D",.,"H",,"A"
"20133",2659843,45,1,"1",.,"A",43,"E","120","D"
"20133",2659843,45,2,"1",.,"A",6,"E","140","D"
"20133",2659843,45,3,"1",.,"A",192,"E","150","D"
"20133",2659843,45,4,"1",.,"A",43,"E","160","D"
"20133",2659843,45,5,"1",.,"A",24,"E","170","D"
"20133",2659843,45,6,"1",.,"A",132,"E","180","D"
"20133",2659843,45,7,"1",.,"A",25,"E","190","D"
"20133",2660153,39,0,"1",2,"D",.,"H",,"A"
"20133",2660153,39,1,"1",.,"A",5,"E","100","D"
"20133",2660153,39,2,"1",.,"A",1,"E","110","D"
"20133",2660153,39,3,"1",.,"A",9,"E","120","D"
"20133",2660153,39,4,"1",.,"A",10,"E","130","D"
"20133",2660153,39,5,"1",.,"A",20,"E","150","D"
"20133",2660153,39,6,"1",.,"A",2,"E","160","D"
"20133",2660153,39,7,"1",.,"A",1,"E","170","D"
"20133",2660153,39,8,"1",.,"A",41,"E","180","D"
"20133",2660153,39,9,"1",.,"A",2,"E","190","D"
"20133",2660153,39,10,"1",.,"A",3,"E","200","D"
"20133",2660153,39,11,"1",.,"A",3,"E","210","D"
"20133",2660153,39,12,"1",.,"A",3,"E","220","D"
"20133",2660223,24,0,"1",1,"D",.,"H",,"A"
"20133",2660223,24,1,"1",.,"A",69,"E","120","D"
"20133",2660223,24,2,"1",.,"A",9,"E","140","D"
"20133",2660223,24,3,"1",.,"A",449,"E","150","D"
"20133",2660223,24,4,"1",.,"A",36,"E","170","D"
"20133",2660223,24,5,"1",.,"A",586,"E","180","D"
"20133",2660223,24,6,"1",.,"A",51,"E","190","D"
"20133",2661793,38,0,"1",1,"D",.,"H",,"A"
"20133",2661793,38,1,"1",.,"A",23,"E","100","D"
"20133",2661793,38,2,"1",.,"A",8,"E","110","D"
"20133",2661793,38,3,"1",.,"A",15,"E","120","D"
"20133",2661793,38,4,"1",.,"A",51,"E","130","D"
"20133",2661793,38,5,"1",.,"A",1,"E","140","D"
"20133",2661793,38,6,"1",.,"A",80,"E","150","D"
"20133",2661793,38,7,"1",.,"A",5,"E","160","D"
"20133",2661793,38,8,"1",.,"A",10,"E","170","D"
"20133",2661793,38,9,"1",.,"A",7,"E","180","D"
"20133",2666833,24,0,"1",1,"D",.,"H",,"A"
"20133",2666833,24,1,"1",.,"A",300,"E","130","D"
"20133",2667323,70,0,"1",1,"D",.,"H",,"A"
"20133",2667323,70,1,"1",.,"A",110,"E","130","D"
"20133",2672173,57,0,"1",1,"D",.,"H",,"A"
"20133",2672173,57,1,"1",.,"A",9,"E","120","D"
"20133",2672173,57,2,"1",.,"A",1,"E","140","D"
"20133",2672173,57,3,"1",.,"A",80,"E","150","D"
"20133",2672173,57,4,"1",.,"A",13,"E","160","D"
"20133",2672173,57,5,"1",.,"A",5,"E","170","D"
"20133",2672173,57,6,"1",.,"A",81,"E","180","D"
"20133",2672173,57,7,"1",.,"A",11,"E","190","D"
"20133",2673123,62,0,"1",1,"D",.,"H",,"A"
"20133",2673123,62,1,"1",.,"A",173,"E","120","D"
"20133",2673123,62,2,"1",.,"A",523,"E","130","D"
"20133",2673123,62,3,"1",.,"A",28,"E","140","D"
"20133",2673123,62,4,"1",.,"A",816,"E","150","D"
"20133",2673123,62,5,"1",.,"A",187,"E","160","D"
"20133",2673123,62,6,"1",.,"A",104,"E","170","D"
"20133",2673123,62,7,"1",.,"A",564,"E","180","D"
"20133",2673123,62,8,"1",.,"A",106,"E","190","D"
"20133",2673123,62,9,"1",.,"A",119,"E","200","D"
"20133",2673123,62,10,"1",.,"A",216,"E","210","D"
"20133",2673123,62,11,"1",.,"A",288,"E","220","D"
"20133",2674293,40,0,"1",1,"D",.,"H",,"A"
"20133",2674293,40,1,"1",.,"A",29,"E","120","D"
"20133",2674293,40,2,"1",.,"A",7,"E","140","D"
"20133",2674293,40,3,"1",.,"A",192,"E","150","D"
"20133",2674293,40,4,"1",.,"A",5,"E","160","D"
"20133",2674293,40,5,"1",.,"A",23,"E","170","D"
"20133",2674293,40,6,"1",.,"A",19,"E","190","D"
"20133",2674923,23,0,"1",1,"D",.,"H",,"A"
"20133",2674923,23,1,"1",.,"A",6,"E","100","D"
"20133",2674923,23,2,"1",.,"A",2,"E","110","D"
"20133",2674923,23,3,"1",.,"A",9,"E","120","D"
"20133",2674923,23,4,"1",.,"A",25,"E","150","D"
"20133",2674923,23,5,"1",.,"A",3,"E","160","D"
"20133",2674923,23,6,"1",.,"A",1,"E","170","D"
"20133",2674923,23,7,"1",.,"A",51,"E","180","D"
"20133",2674923,23,8,"1",.,"A",3,"E","190","D"
"20133",2675083,20,0,"1",1,"D",.,"H",,"A"
"20133",2675083,20,1,"1",.,"A",9,"E","120","D"
"20133",2675083,20,2,"1",.,"A",1,"E","140","D"
"20133",2675083,20,3,"1",.,"A",33,"E","150","D"
"20133",2675083,20,4,"1",.,"A",7,"E","160","D"
"20133",2675083,20,5,"1",.,"A",4,"E","170","D"
"20133",2675083,20,6,"1",.,"A",22,"E","180","D"
"20133",2675083,20,7,"1",.,"A",4,"E","190","D"
"20133",2675473,28,0,"1",1,"D",.,"H",,"A"
"20133",2675473,28,1,"1",.,"A",14,"E","100","D"
"20133",2675473,28,2,"1",.,"A",3,"E","110","D"
"20133",2675473,28,3,"1",.,"A",7,"E","120","D"
"20133",2675473,28,4,"1",.,"A",1,"E","140","D"
"20133",2675473,28,5,"1",.,"A",35,"E","150","D"
"20133",2675473,28,6,"1",.,"A",8,"E","160","D"
"20133",2675473,28,7,"1",.,"A",4,"E","170","D"
"20133",2675473,28,8,"1",.,"A",24,"E","180","D"
"20133",2675473,28,9,"1",.,"A",4,"E","190","D"
"20133",2677753,65,0,"1",1,"D",.,"H",,"A"
"20133",2677753,65,1,"1",.,"A",22,"E","120","D"
"20133",2677753,65,2,"1",.,"A",3,"E","140","D"
"20133",2677753,65,3,"1",.,"A",154,"E","150","D"
"20133",2677753,65,4,"1",.,"A",26,"E","160","D"
"20133",2677753,65,5,"1",.,"A",10,"E","170","D"
"20133",2677753,65,6,"1",.,"A",162,"E","180","D"
"20133",2677753,65,7,"1",.,"A",23,"E","190","D"
"20133",2682062,31,0,"1",1,"D",.,"H",,"A"
"20133",2682062,31,1,"1",.,"A",9,"E","120","D"
"20133",2682062,31,2,"1",.,"A",28,"E","150","D"
"20133",2682062,31,3,"1",.,"A",3,"E","160","D"
"20133",2682062,31,4,"1",.,"A",1,"E","170","D"
"20133",2682062,31,5,"1",.,"A",56,"E","180","D"
"20133",2682062,31,6,"1",.,"A",3,"E","190","D"
"20133",2685342,36,0,"1",1,"D",.,"H",,"A"
"20133",2685342,36,1,"1",.,"A",75,"E","120","D"
"20133",2685342,36,2,"1",.,"A",11,"E","140","D"
"20133",2685342,36,3,"1",.,"A",455,"E","150","D"
"20133",2685342,36,4,"1",.,"A",60,"E","160","D"
"20133",2685342,36,5,"1",.,"A",28,"E","170","D"
"20133",2685342,36,6,"1",.,"A",909,"E","180","D"
"20133",2685342,36,7,"1",.,"A",62,"E","190","D"
"20133",2685492,33,0,"1",1,"D",.,"H",,"A"
"20133",2685492,33,1,"1",.,"A",28,"E","100","D"
