"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","S17CODEA","S17C_DEA","S17GFTCA","S17G_TCA","QSUB3MCX","QSUB_MCX","SUBEXPX","SUBEXPX_","SUBMO","SUBMO_"
"20134",2705303,39,0,"1","600","D","1","D",.,"A",230,"D","09","D"
"20134",2705303,40,0,"1","600","D","1","D",.,"A",10,"D","10","D"
"20134",2705303,41,0,"1","600","D","1","D",.,"A",5,"D","11","D"
"20134",2705303,42,0,"1","500","D","1","D",.,"A",28,"D","09","D"
"20134",2705303,43,0,"1","500","D","1","D",.,"A",28,"D","11","D"
"20134",2705303,44,0,"1","510","D","1","D",.,"A",18,"D","09","D"
"20134",2705303,45,0,"1","510","D","1","D",.,"A",18,"D","10","D"
"20134",2705303,46,0,"1","510","D","1","D",.,"A",18,"D","11","D"
"20134",2705303,47,0,"1","210","D","1","D",.,"A",28,"D","11","D"
"20134",2705363,24,0,"1","830","D","1","D",.,"A",40,"D","13","D"
"20134",2705453,34,0,"1","510","D","1","D",.,"A",20,"D","10","D"
"20134",2705453,35,0,"1","510","D","1","D",.,"A",30,"D","11","D"
"20134",2705453,36,0,"1","360","D","1","D",.,"A",17,"D","13","D"
"20134",2705453,37,0,"1","360","D","1","D",.,"A",10,"D","13","D"
"20134",2705483,28,0,"1","510","D","1","D",.,"A",25,"D","11","D"
"20134",2705483,29,0,"1","150","D","1","D",.,"A",43,"D","09","D"
"20134",2705503,22,0,"1","800","D","1","D",.,"A",525,"D","10","D"
"20134",2705543,31,0,"1","360","D","1","D",.,"A",8,"D","11","D"
"20134",2705563,28,0,"1","150","D","1","D",.,"A",55,"D","10","D"
"20134",2705623,19,0,"1","830","D","1","D",.,"A",5,"D","13","D"
"20134",2705633,24,0,"1","830","D","1","D",.,"A",100,"D","13","D"
"20134",2705643,27,0,"1","830","D","1","D",.,"A",40,"D","13","D"
"20134",2705643,28,0,"1","840","D","1","D",.,"A",75,"D","09","D"
"20134",2705643,29,0,"1","510","D","1","D",.,"A",50,"D","11","D"
"20134",2705643,30,0,"1","150","D","1","D",.,"A",20,"D","10","D"
"20134",2705643,31,0,"1","210","D","1","D",.,"A",45,"D","10","D"
"20134",2705763,14,0,"1","830","D","1","D",.,"A",20,"D","13","D"
"20134",2705913,33,0,"1","810","D","1","D",.,"A",20,"D","09","D"
"20134",2705913,34,0,"1","810","D","1","D",.,"A",20,"D","10","D"
"20134",2705913,35,0,"1","810","D","1","D",.,"A",20,"D","11","D"
"20134",2705913,36,0,"1","510","D","1","D",.,"A",26,"D","11","D"
"20134",2705913,37,0,"1","500","D","1","D",.,"A",226,"D","10","D"
"20134",2706003,34,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2706013,11,0,"1","600","D","1","D",.,"A",8,"D","10","D"
"20134",2706013,12,0,"1","150","D","1","D",.,"A",40,"D","10","D"
"20134",2706043,48,0,"1","830","D","1","D",.,"A",30,"D","13","D"
"20134",2706043,49,0,"1","600","D","1","D",.,"A",54,"D","09","D"
"20134",2706043,50,0,"1","510","D","1","D",.,"A",25,"D","11","D"
"20134",2706043,51,0,"1","320","D","1","D",.,"A",8,"D","09","D"
"20134",2706043,52,0,"1","340","D","1","D",.,"A",38,"D","10","D"
"20134",2706053,31,0,"1","510","D","1","D",.,"A",40,"D","10","D"
"20134",2706053,32,0,"1","150","D","1","D",.,"A",79,"D","10","D"
"20134",2706053,33,0,"1","350","D","1","D",.,"A",1,"D","13","D"
"20134",2706073,32,0,"1","830","D","1","D",.,"A",12,"D","09","D"
"20134",2706073,33,0,"1","830","D","1","D",.,"A",12,"D","10","D"
"20134",2706073,34,0,"1","830","D","1","D",.,"A",12,"D","11","D"
"20134",2706113,39,0,"1","510","D","1","D",.,"A",24,"D","11","D"
"20134",2706113,40,0,"1","150","D","1","D",.,"A",32,"D","09","D"
"20134",2706113,41,0,"1","340","D","1","D",.,"A",30,"D","11","D"
"20134",2706123,75,0,"1","610","D","1","D",.,"A",125,"D","10","D"
"20134",2706123,76,0,"1","600","D","1","D",.,"A",15,"D","09","D"
"20134",2706123,77,0,"1","600","D","1","D",.,"A",15,"D","10","D"
"20134",2706123,78,0,"1","510","D","1","D",.,"A",30,"D","09","D"
"20134",2706123,79,0,"1","150","D","1","D",.,"A",100,"D","11","D"
"20134",2706123,80,0,"1","150","D","1","D",.,"A",20,"D","09","D"
"20134",2706123,81,0,"1","150","D","1","D",.,"A",20,"D","10","D"
"20134",2706123,82,0,"1","300","D","1","D",.,"A",20,"D","09","D"
"20134",2706123,83,0,"1","310","D","1","D",.,"A",20,"D","09","D"
"20134",2706123,84,0,"1","380","D","2","D",.,"A",40,"D","11","D"
"20134",2706173,19,0,"1","830","D","1","D",.,"A",110,"D","13","D"
"20134",2706173,20,0,"1","840","D","1","D",.,"A",100,"D","11","D"
"20134",2706233,24,0,"1","830","D","1","D",.,"A",27,"D","13","D"
"20134",2706233,25,0,"1","510","D","1","D",.,"A",16,"D","11","D"
"20134",2706233,26,0,"1","340","D","1","D",.,"A",30,"D","11","D"
"20134",2706233,27,0,"1","370","D","1","D",.,"A",50,"D","10","D"
"20134",2706233,28,0,"1","400","D","1","D",.,"A",3,"D","11","D"
"20134",2706273,20,0,"1","610","D","1","D",.,"A",56,"D","10","D"
"20134",2706273,21,0,"1","310","D","1","D",.,"A",200,"D","11","D"
"20134",2706273,22,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2706283,48,0,"1","830","D","1","D",.,"A",45,"D","13","D"
"20134",2706323,50,0,"1","150","D","1","D",.,"A",55,"D","10","D"
"20134",2706323,51,0,"1","210","D","1","D",.,"A",97,"D","09","D"
"20134",2706323,52,0,"1","210","D","1","D",.,"A",20,"D","10","D"
"20134",2706463,18,0,"1","840","D","1","D",.,"A",45,"D","11","D"
"20134",2706463,19,0,"1","160","D","1","D",.,"A",3,"D","09","D"
"20134",2706463,20,0,"1","160","D","1","D",.,"A",3,"D","10","D"
"20134",2706463,21,0,"1","160","D","1","D",.,"A",3,"D","11","D"
"20134",2706473,12,0,"1","150","D","1","D",.,"A",13,"D","09","D"
"20134",2706473,13,0,"1","150","D","1","D",.,"A",13,"D","10","D"
"20134",2706473,14,0,"1","150","D","1","D",.,"A",13,"D","11","D"
"20134",2706483,15,0,"1","150","D","1","D",.,"A",60,"D","11","D"
"20134",2706543,31,0,"1","830","D","1","D",.,"A",50,"D","13","D"
"20134",2706553,25,0,"1","840","D","1","D",.,"A",120,"D","09","D"
"20134",2706553,26,0,"1","510","D","1","D",.,"A",70,"D","10","D"
"20134",2706553,27,0,"1","350","D","1","D",.,"A",33,"D","13","D"
"20134",2706583,64,0,"1","830","D","1","D",.,"A",60,"D","13","D"
"20134",2706583,65,0,"1","360","D","1","D",.,"A",10,"D","13","D"
"20134",2706623,15,0,"1","350","D","1","D",.,"A",10,"D","13","D"
"20134",2706653,43,0,"1","830","D","1","D",.,"A",20,"D","13","D"
"20134",2706653,44,0,"1","510","D","1","D",.,"A",20,"D","09","D"
"20134",2706653,45,0,"1","510","D","1","D",.,"A",15,"D","10","D"
"20134",2706653,46,0,"1","510","D","1","D",.,"A",10,"D","11","D"
"20134",2706703,59,0,"1","610","D","1","D",.,"A",15,"D","10","D"
"20134",2706703,60,0,"1","150","D","1","D",.,"A",182,"D","10","D"
"20134",2706703,61,0,"1","210","D","2","D",.,"A",10,"D","11","D"
"20134",2706703,62,0,"1","310","D","1","D",.,"A",30,"D","11","D"
"20134",2706703,63,0,"1","310","D","1","D",.,"A",450,"D","10","D"
"20134",2706703,64,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2706743,44,0,"1","830","D","1","D",.,"A",22,"D","13","D"
"20134",2706743,45,0,"1","500","D","1","D",.,"A",20,"D","11","D"
"20134",2706743,46,0,"1","340","D","2","D",.,"A",20,"D","11","D"
"20134",2706793,12,0,"1","360","D","1","D",.,"A",12,"D","13","D"
"20134",2706833,31,0,"1","350","D","1","D",.,"A",22,"D","13","D"
"20134",2706855,11,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2706855,12,0,"1","370","D","1","D",.,"A",65,"D","11","D"
"20134",2706873,32,0,"1","510","D","1","D",.,"A",318,"D","11","D"
"20134",2706873,33,0,"1","340","D","1","D",.,"A",40,"D","09","D"
"20134",2706873,34,0,"1","340","D","1","D",.,"A",40,"D","10","D"
"20134",2706873,35,0,"1","340","D","1","D",.,"A",40,"D","11","D"
"20134",2706873,36,0,"1","350","D","1","D",.,"A",15,"D","13","D"
"20134",2706883,32,0,"1","610","D","1","D",.,"A",36,"D","11","D"
"20134",2706883,33,0,"1","610","D","1","D",.,"A",300,"D","09","D"
"20134",2706903,28,0,"1","830","D","1","D",.,"A",69,"D","13","D"
"20134",2706903,29,0,"1","500","D","1","D",.,"A",240,"D","09","D"
"20134",2706903,30,0,"1","340","D","1","D",.,"A",40,"D","09","D"
"20134",2706903,31,0,"1","340","D","1","D",.,"A",40,"D","10","D"
"20134",2706913,8,0,"1","330","D","1","D",.,"A",10,"D","13","D"
"20134",2706953,31,0,"1","610","D","1","D",.,"A",225,"D","10","D"
"20134",2706973,46,0,"1","830","D","1","D",.,"A",20,"D","13","D"
"20134",2706973,47,0,"1","510","D","1","D",.,"A",40,"D","09","D"
"20134",2706973,48,0,"1","510","D","1","D",.,"A",50,"D","10","D"
"20134",2706973,49,0,"1","510","D","1","D",.,"A",40,"D","11","D"
"20134",2706973,50,0,"1","210","D","1","D",.,"A",30,"D","09","D"
"20134",2706973,51,0,"1","210","D","1","D",.,"A",40,"D","11","D"
"20134",2706973,52,0,"1","360","D","1","D",.,"A",9,"D","13","D"
"20134",2706993,18,0,"1","340","D","1","D",.,"A",98,"D","09","D"
"20134",2707073,17,0,"1","820","D","1","D",.,"A",70,"D","11","D"
"20134",2707073,18,0,"1","500","D","1","D",.,"A",200,"D","10","D"
"20134",2707073,19,0,"1","150","D","1","D",.,"A",49,"D","10","D"
"20134",2707093,17,0,"1","830","D","1","D",.,"A",50,"D","13","D"
"20134",2707093,18,0,"1","360","D","1","D",.,"A",22,"D","13","D"
"20134",2707113,16,0,"1","150","D","1","D",.,"A",43,"D","11","D"
"20134",2707233,29,0,"1","610","D","1","D",.,"A",25,"D","11","D"
"20134",2707233,30,0,"1","510","D","1","D",.,"A",73,"D","10","D"
"20134",2707233,31,0,"1","350","D","1","D",.,"A",6,"D","13","D"
"20134",2707233,32,0,"1","360","D","1","D",.,"A",10,"D","13","D"
"20134",2707393,22,0,"1","610","D","1","D",.,"A",150,"D","09","D"
"20134",2707453,35,0,"1","830","D","1","D",.,"A",45,"D","13","D"
"20134",2707493,30,0,"1","600","D","1","D",.,"A",50,"D","09","D"
"20134",2707493,31,0,"1","160","D","1","D",.,"A",10,"D","11","D"
"20134",2707503,8,0,"1","830","D","1","D",.,"A",25,"D","13","D"
"20134",2707503,9,0,"1","210","D","1","D",.,"A",20,"D","11","D"
"20134",2707543,37,0,"1","150","D","1","D",.,"A",7,"D","09","D"
"20134",2707543,38,0,"1","210","D","1","D",.,"A",83,"D","09","D"
"20134",2707543,39,0,"1","510","D","1","D",.,"A",10,"D","11","D"
"20134",2707543,40,0,"1","340","D","1","D",.,"A",93,"D","11","D"
"20134",2707543,41,0,"1","340","D","1","D",.,"A",6,"D","10","D"
"20134",2707543,42,0,"1","310","D","1","D",.,"A",6,"D","10","D"
"20134",2707543,43,0,"1","320","D","1","D",.,"A",15,"D","11","D"
"20134",2707543,44,0,"1","360","D","1","D",.,"A",16,"D","13","D"
"20134",2707543,45,0,"1","370","D","1","D",.,"A",45,"D","11","D"
"20134",2707553,30,0,"1","600","D","1","D",.,"A",50,"D","10","D"
"20134",2707553,31,0,"1","510","D","1","D",.,"A",50,"D","11","D"
"20134",2707563,42,0,"1","510","D","1","D",.,"A",10,"D","10","D"
"20134",2707563,43,0,"1","300","D","1","D",.,"A",35,"D","09","D"
"20134",2707573,17,0,"1","830","D","1","D",.,"A",35,"D","13","D"
"20134",2707583,47,0,"1","830","D","1","D",.,"A",24,"D","13","D"
"20134",2707583,48,0,"1","840","D","1","D",.,"A",59,"D","09","D"
"20134",2707583,49,0,"1","150","D","1","D",.,"A",13,"D","09","D"
"20134",2707583,50,0,"1","150","D","1","D",.,"A",13,"D","10","D"
"20134",2707583,51,0,"1","150","D","1","D",.,"A",13,"D","11","D"
"20134",2707583,52,0,"1","210","D","1","D",.,"A",15,"D","11","D"
"20134",2707583,53,0,"1","210","D","2","D",.,"A",30,"D","11","D"
"20134",2707583,54,0,"1","360","D","1","D",.,"A",17,"D","13","D"
"20134",2707613,14,0,"1","840","D","1","D",.,"A",100,"D","11","D"
"20134",2707733,16,0,"1","830","D","1","D",.,"A",8,"D","13","D"
"20134",2707763,46,0,"1","830","D","1","D",.,"A",30,"D","13","D"
"20134",2707763,47,0,"1","610","D","1","D",.,"A",25,"D","09","D"
"20134",2707763,48,0,"1","610","D","1","D",.,"A",50,"D","10","D"
"20134",2707763,49,0,"1","610","D","1","D",.,"A",25,"D","11","D"
"20134",2707763,50,0,"1","840","D","1","D",.,"A",30,"D","11","D"
"20134",2707763,51,0,"1","600","D","1","D",.,"A",300,"D","09","D"
"20134",2707763,52,0,"1","510","D","1","D",.,"A",50,"D","10","D"
"20134",2707763,53,0,"1","200","D","1","D",.,"A",25,"D","11","D"
"20134",2707763,54,0,"1","300","D","1","D",.,"A",20,"D","11","D"
"20134",2707763,55,0,"1","370","D","1","D",.,"A",15,"D","11","D"
"20134",2707923,31,0,"1","510","D","1","D",.,"A",20,"D","10","D"
"20134",2707923,32,0,"1","510","D","1","D",.,"A",20,"D","11","D"
"20134",2707923,33,0,"1","150","D","1","D",.,"A",97,"D","11","D"
"20134",2707963,4,0,"1","500","D","1","D",.,"A",50,"D","10","D"
"20134",2707985,17,0,"1","510","D","1","D",.,"A",13,"D","10","D"
"20134",2708013,31,0,"1","210","D","1","D",.,"A",30,"D","11","D"
"20134",2708013,32,0,"1","350","D","1","D",.,"A",10,"D","13","D"
"20134",2708013,33,0,"1","410","D","1","D",.,"A",15,"D","09","D"
"20134",2708013,34,0,"1","410","D","1","D",.,"A",15,"D","10","D"
"20134",2708013,35,0,"1","410","D","1","D",.,"A",15,"D","11","D"
"20134",2708183,49,0,"1","840","D","1","D",.,"A",43,"D","11","D"
"20134",2708233,43,0,"1","610","D","1","D",.,"A",210,"D","09","D"
"20134",2708233,44,0,"1","610","D","1","D",.,"A",210,"D","10","D"
"20134",2708233,45,0,"1","610","D","1","D",.,"A",210,"D","11","D"
"20134",2708233,46,0,"1","150","D","1","D",.,"A",39,"D","10","D"
"20134",2708243,13,0,"1","340","D","1","D",.,"A",30,"D","10","D"
"20134",2708263,28,0,"1","350","D","1","D",.,"A",20,"D","09","D"
"20134",2708263,29,0,"1","350","D","1","D",.,"A",15,"D","10","D"
"20134",2708263,30,0,"1","350","D","1","D",.,"A",3,"D","11","D"
"20134",2708343,47,0,"1","150","D","1","D",.,"A",4,"D","09","D"
"20134",2708343,48,0,"1","150","D","1","D",.,"A",4,"D","10","D"
"20134",2708343,49,0,"1","150","D","1","D",.,"A",4,"D","11","D"
"20134",2708343,50,0,"1","350","D","1","D",.,"A",15,"D","13","D"
"20134",2708373,12,0,"1","150","D","1","D",.,"A",4,"D","09","D"
"20134",2708373,13,0,"1","150","D","1","D",.,"A",4,"D","10","D"
"20134",2708373,14,0,"1","350","D","1","D",.,"A",5,"D","11","D"
"20134",2708373,15,0,"1","350","D","1","D",.,"A",4,"D","10","D"
"20134",2708383,8,0,"1","510","D","1","D",.,"A",20,"D","10","D"
"20134",2708383,9,0,"1","160","D","1","D",.,"A",2,"D","10","D"
"20134",2708413,19,0,"1","150","D","1","D",.,"A",12,"D","09","D"
"20134",2708443,29,0,"1","150","D","1","D",.,"A",100,"D","09","D"
"20134",2708463,13,0,"1","150","D","1","D",.,"A",4,"F","09","D"
"20134",2708493,29,0,"1","500","D","1","D",.,"A",150,"D","10","D"
"20134",2708493,30,0,"1","210","D","1","D",.,"A",25,"D","09","D"
"20134",2708493,31,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2708493,32,0,"1","400","D","1","D",.,"A",10,"D","11","D"
"20134",2708553,37,0,"1","160","D","1","D",.,"A",5,"D","09","D"
"20134",2708553,38,0,"1","160","D","1","D",.,"A",5,"D","10","D"
"20134",2708553,39,0,"1","160","D","1","D",.,"A",5,"D","11","D"
"20134",2708553,40,0,"1","160","D","1","D",.,"A",8,"D","09","D"
"20134",2708553,41,0,"1","160","D","1","D",.,"A",8,"D","10","D"
"20134",2708553,42,0,"1","160","D","1","D",.,"A",8,"D","11","D"
"20134",2708553,43,0,"1","160","D","1","D",.,"A",10,"D","09","D"
"20134",2708553,44,0,"1","160","D","1","D",.,"A",10,"D","10","D"
"20134",2708553,45,0,"1","160","D","1","D",.,"A",10,"D","11","D"
"20134",2708553,46,0,"1","200","D","1","D",.,"A",75,"D","13","D"
"20134",2708553,47,0,"1","320","D","1","D",.,"A",20,"D","11","D"
"20134",2708603,12,0,"1","840","D","1","D",.,"A",45,"D","09","D"
"20134",2708623,39,0,"1","830","D","1","D",.,"A",50,"D","13","D"
"20134",2708663,56,0,"1","340","D","2","D",.,"A",30,"D","09","D"
"20134",2708693,4,0,"1","350","D","1","D",.,"A",2,"D","11","D"
"20134",2708703,34,0,"1","510","D","1","D",.,"A",24,"D","09","D"
"20134",2708713,36,0,"1","150","D","1","D",.,"A",10,"D","11","D"
"20134",2708783,51,0,"1","160","D","1","D",.,"A",6,"D","09","D"
"20134",2708783,52,0,"1","160","D","1","D",.,"A",6,"D","10","D"
"20134",2708783,53,0,"1","160","D","1","D",.,"A",6,"D","11","D"
"20134",2708783,54,0,"1","350","D","1","D",.,"A",8,"D","13","D"
"20134",2708783,55,0,"1","360","D","1","D",.,"A",39,"D","13","D"
"20134",2708803,24,0,"1","800","D","1","D",.,"A",85,"D","13","D"
"20134",2708873,27,0,"1","160","D","1","D",.,"A",21,"D","09","D"
"20134",2708873,28,0,"1","160","D","1","D",.,"A",21,"D","10","D"
"20134",2708873,29,0,"1","160","D","1","D",.,"A",21,"D","11","D"
"20134",2708873,30,0,"1","150","D","1","D",.,"A",12,"D","09","D"
"20134",2708873,31,0,"1","210","D","1","D",.,"A",20,"D","09","D"
"20134",2708873,32,0,"1","210","D","1","D",.,"A",20,"D","10","D"
"20134",2708873,33,0,"1","210","D","1","D",.,"A",20,"D","11","D"
"20134",2708873,34,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2708893,40,0,"1","500","D","1","D",.,"A",80,"D","11","D"
"20134",2708893,41,0,"1","210","D","1","D",.,"A",9,"D","09","D"
"20134",2708903,51,0,"1","210","D","1","D",.,"A",25,"D","10","D"
"20134",2708903,52,0,"1","210","D","1","D",.,"A",25,"D","11","D"
"20134",2708903,53,0,"1","360","D","1","D",.,"A",25,"D","13","D"
"20134",2708933,32,0,"1","350","D","1","D",.,"A",25,"D","09","D"
"20134",2708933,33,0,"1","350","D","1","D",.,"A",25,"D","10","D"
"20134",2708933,34,0,"1","350","D","1","D",.,"A",25,"D","11","D"
"20134",2709003,4,0,"1","340","D","1","D",.,"A",12,"D","11","D"
"20134",2709003,5,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2709013,15,0,"1","610","D","1","D",.,"A",25,"D","09","D"
"20134",2709013,16,0,"1","160","D","1","D",.,"A",1,"D","11","D"
"20134",2709023,49,0,"1","830","D","1","D",.,"A",40,"D","13","D"
"20134",2709023,50,0,"1","210","D","1","D",.,"A",35,"D","11","D"
"20134",2709023,51,0,"1","350","D","1","D",.,"A",6,"D","11","D"
"20134",2709023,52,0,"1","400","D","1","D",.,"A",1,"D","10","D"
"20134",2709043,16,0,"1","160","D","1","D",.,"A",10,"D","11","D"
"20134",2709043,17,0,"1","210","D","1","D",.,"A",10,"D","11","D"
"20134",2709083,29,0,"1","510","D","1","D",.,"A",45,"D","09","D"
"20134",2709083,30,0,"1","510","D","1","D",.,"A",45,"D","10","D"
"20134",2709083,31,0,"1","510","D","1","D",.,"A",45,"D","11","D"
"20134",2709133,25,0,"1","610","D","1","D",.,"A",590,"D","09","D"
"20134",2709133,26,0,"1","510","D","1","D",.,"A",60,"D","11","D"
"20134",2709133,27,0,"1","350","D","1","D",.,"A",10,"D","13","D"
"20134",2709173,32,0,"1","510","D","1","D",.,"A",52,"D","10","D"
"20134",2709173,33,0,"1","160","D","1","D",.,"A",96,"D","11","D"
"20134",2709173,34,0,"1","200","D","1","D",.,"A",10,"D","13","D"
"20134",2709173,35,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2709173,36,0,"1","400","D","1","D",.,"A",10,"D","11","D"
"20134",2709253,59,0,"1","340","D","1","D",.,"A",15,"D","10","D"
"20134",2709253,60,0,"1","340","D","1","D",.,"A",44,"D","09","D"
"20134",2709263,19,0,"1","830","D","1","D",.,"A",40,"D","13","D"
"20134",2709263,20,0,"1","840","D","1","D",.,"A",100,"D","09","D"
"20134",2709263,21,0,"1","510","D","1","D",.,"A",60,"D","11","D"
"20134",2709263,22,0,"1","210","D","1","D",.,"A",25,"D","11","D"
"20134",2709263,23,0,"1","370","D","1","D",.,"A",25,"D","10","D"
"20134",2709443,40,0,"1","350","D","1","D",.,"A",20,"D","09","D"
"20134",2709473,21,0,"1","210","D","1","D",.,"A",30,"D","09","D"
"20134",2709473,22,0,"1","210","D","1","D",.,"A",30,"D","10","D"
"20134",2709473,23,0,"1","210","D","1","D",.,"A",30,"D","11","D"
"20134",2709473,24,0,"1","510","D","1","D",.,"A",50,"D","11","D"
"20134",2709513,15,0,"1","830","D","1","D",.,"A",160,"D","09","D"
"20134",2709513,16,0,"1","800","D","1","D",.,"A",1900,"D","09","D"
"20134",2709513,17,0,"1","800","D","1","D",.,"A",1600,"D","10","D"
"20134",2709513,18,0,"1","800","D","1","D",.,"A",1600,"D","11","D"
"20134",2709513,19,0,"1","510","D","1","D",.,"A",10,"D","11","D"
"20134",2709513,20,0,"1","510","D","1","D",.,"A",20,"D","10","D"
"20134",2709573,27,0,"1","830","D","1","D",.,"A",84,"D","13","D"
"20134",2709573,28,0,"1","500","D","1","D",.,"A",200,"D","11","D"
"20134",2709573,29,0,"1","200","D","1","D",.,"A",20,"D","11","D"
"20134",2709573,30,0,"1","210","D","1","D",.,"A",25,"D","10","D"
"20134",2709573,31,0,"1","510","D","1","D",.,"A",30,"D","10","D"
"20134",2709573,32,0,"1","510","D","1","D",.,"A",30,"D","11","D"
"20134",2709573,33,0,"1","370","D","1","D",.,"A",70,"D","10","D"
"20134",2709573,34,0,"1","340","D","1","D",.,"A",40,"D","10","D"
"20134",2709583,36,0,"1","840","D","1","D",.,"A",45,"D","10","D"
"20134",2709583,37,0,"1","820","D","1","D",.,"A",59,"D","11","D"
"20134",2709583,38,0,"1","210","D","1","D",.,"A",75,"D","11","D"
"20134",2709623,17,0,"1","210","D","1","D",.,"A",25,"D","11","D"
"20134",2709623,18,0,"1","150","D","1","D",.,"A",22,"F","10","D"
"20134",2709683,51,0,"1","160","D","1","D",.,"A",20,"D","10","D"
"20134",2709773,29,0,"1","410","D","1","D",.,"A",12,"D","10","D"
"20134",2709813,32,0,"1","150","D","1","D",.,"A",20,"D","09","D"
"20134",2709813,33,0,"1","150","D","1","D",.,"A",20,"D","10","D"
"20134",2709813,34,0,"1","150","D","1","D",.,"A",20,"D","11","D"
"20134",2709843,28,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2709843,29,0,"1","350","D","1","D",.,"A",5,"D","13","D"
"20134",2709873,26,0,"1","210","D","1","D",.,"A",75,"D","09","D"
"20134",2709873,27,0,"1","150","D","1","D",.,"A",150,"D","11","D"
"20134",2709873,28,0,"1","150","D","1","D",.,"A",25,"D","11","D"
"20134",2709873,29,0,"1","150","D","1","D",.,"A",35,"D","11","D"
"20134",2709873,30,0,"1","150","D","1","D",.,"A",50,"D","11","D"
"20134",2709923,30,0,"1","800","D","1","D",.,"A",593,"F","13","D"
"20134",2709963,38,0,"1","610","D","1","D",.,"A",65,"D","10","D"
"20134",2709963,39,0,"1","510","D","1","D",.,"A",27,"D","11","D"
