"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPFLUDX","VOPF_UDX","VOPPARKX","VOPP_RKX","VOPTOWX","VOPTOWX_","VOPDOCKX","VOPD_CKX","VOPPLCYX","VOPP_CYX","TANKGASX","TANK_ASX","JGASOXQV","JGAS_XQV","JDIESXQV","JDIE_XQV","VOPCLUBX","VOPC_UBX","VOPTOLLX","VOPT_LLX","VOPOILX","VOPOILX_"
"20163","03411462",15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",210,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03411482",24,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20163","03411492",42,0,"1",24,"D",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03411522",60,0,"1",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",20,"D",.,"A"
"20163","03411552",18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03411562",15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03411572",13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"F",.,"A",.,"A",.,"A",.,"A"
"20163","03411592",23,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",360,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03411602",12,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20163","03411612",65,0,"1",.,"A",60,"D",375,"D",.,"A",.,"A",.,"A",4800,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03411632",64,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03411652",55,0,"1",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",225,"D",.,"A"
"20163","03411662",18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03411672",34,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03411682",17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20163","03411692",16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03411702",22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A",6,"D"
"20163","03411722",21,0,"1",.,"A",8,"D",.,"A",.,"A",.,"A",.,"A",720,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03411732",44,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",240,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03411762",30,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",90,"D",.,"A",.,"A",.,"A"
"20163","03411782",47,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03411802",25,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20163","03411812",39,0,"1",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",315,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03411822",38,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",.,"A",20,"D",.,"A",.,"A"
"20163","03411852",40,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",225,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03411862",12,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03411882",7,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20163","03411892",34,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1050,"D",.,"A",.,"A",400,"D",.,"A"
"20163","03411902",14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",3,"D"
"20163","03411912",46,0,"1",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",1500,"D",.,"A",.,"A",100,"D",.,"A"
"20163","03411922",36,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",360,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03411932",17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03411962",51,0,"1",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",480,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03411972",43,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",336,"D",.,"A",.,"A",40,"D",.,"A"
"20163","03411992",27,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",375,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412002",32,0,"1",6,"D",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412012",6,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20163","03412042",37,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",119,"D",.,"A",.,"A"
"20163","03412062",6,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20163","03412072",25,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20163","03412082",33,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",360,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412112",26,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1440,"D",.,"A",.,"A",.,"A"
"20163","03412122",18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20163","03412132",18,0,"1",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A",5,"D"
"20163","03412152",31,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",225,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412172",21,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412194",12,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412202",34,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412222",42,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",150,"D",.,"A",.,"A",50,"D"
"20163","03412242",16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20163","03412252",52,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412262",15,0,"1",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412292",13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20163","03412312",26,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",480,"D",.,"A",.,"A",.,"A",22,"D"
"20163","03412322",30,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20163","03412342",19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20163","03412352",38,0,"1",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",132,"D",20,"D",.,"A"
"20163","03412382",83,0,"1",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",54,"D",.,"A",.,"A"
"20163","03412412",47,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",20,"D"
"20163","03412432",39,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",270,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412462",22,0,"1",.,"A",1,"D",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412472",37,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",105,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412482",34,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412522",19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412532",34,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412542",15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",420,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412572",31,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412582",35,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412592",56,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412602",6,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20163","03412612",13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412622",16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",750,"D",.,"A",.,"A",50,"D",.,"A"
"20163","03412632",19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20163","03412642",47,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412652",25,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1080,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412672",14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",240,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412682",31,0,"1",6,"D",.,"A",.,"A",.,"A",120,"F",12,"D",600,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412692",24,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",750,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412722",20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412732",30,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",420,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412742",27,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412762",21,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412782",39,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412792",21,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412862",21,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20163","03412872",7,0,"1",5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412882",25,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",330,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412912",49,0,"1",.,"A",10,"D",.,"A",.,"A",1200,"D",.,"A",900,"D",.,"A",150,"D",.,"A",20,"D"
"20163","03412952",16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",360,"F",.,"A",.,"A",.,"A",.,"A"
"20163","03412972",31,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",480,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412982",47,0,"1",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03412992",15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413002",58,0,"1",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",5,"D",.,"A"
"20163","03413012",28,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413022",22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413052",58,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413072",51,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413082",18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",480,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413092",35,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",435,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413132",23,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",900,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413152",49,0,"1",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413162",11,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20163","03413182",30,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1500,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413212",35,0,"1",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A",750,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413292",18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413302",62,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",.,"A",120,"D",.,"A"
"20163","03413312",19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",360,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413322",64,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1410,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413342",37,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",240,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413352",40,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413392",43,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",204,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413403",18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413432",28,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20163","03413442",32,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413452",51,0,"1",.,"A",240,"F",.,"A",.,"A",.,"A",.,"A",180,"F",.,"A",.,"A",.,"A",22,"F"
"20163","03413472",43,0,"1",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",525,"F",.,"A",.,"A",50,"D",.,"A"
"20163","03413482",16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",480,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413492",48,0,"1",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",750,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413502",62,0,"1",15,"D",30,"D",.,"A",.,"A",.,"A",.,"A",1650,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413512",55,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",.,"A",20,"D",.,"A"
"20163","03413522",56,0,"1",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",825,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413542",34,0,"1",.,"A",32,"D",.,"A",.,"A",85,"D",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413562",44,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",501,"D",240,"D",.,"A",.,"A",.,"A"
"20163","03413582",46,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",.,"A",.,"A",60,"D",.,"A"
"20163","03413612",13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20163","03413642",25,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413652",24,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",720,"F",.,"A",.,"A",.,"A",.,"A"
"20163","03413692",25,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",750,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413722",29,0,"1",.,"A",29,"D",.,"A",.,"A",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413732",35,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413762",41,0,"1",.,"A",14,"D",.,"A",.,"A",.,"A",.,"A",135,"D",.,"A",.,"A",10,"D",.,"A"
"20163","03413792",43,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413802",61,0,"1",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",420,"D",.,"A",.,"A",30,"D",.,"A"
"20163","03413812",47,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",900,"D",.,"A",.,"A",.,"A",.,"A"
"20163","03413832",28,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20163","03413842",40,0,"1",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",165,"D",.,"A",75,"D",.,"A",.,"A"
